Species,Year,Flat,Fleet,Stock,GearGrp,GearCode,Qty_t
BFT,1992,NEI (MED),NEI.002,MED,PS,PS,49
BFT,1993,Algerie,DZA,MED,UN,UNCL,1097
BFT,1993,Canada,CAN,ATW,LL,LLHB,25
BFT,1993,Canada,CAN,ATW,TP,TRAP,29
BFT,1993,Canada,CAN,ATW,HP,HARP,33
BFT,1993,Canada,CAN,ATW,RR,RR,88
BFT,1993,Canada,CAN,ATW,TL,TL,284
BFT,1993,Chinese Taipei,TAI,MED,LL,LL,328
BFT,1993,Chinese Taipei,TAI,ATE,LL,LL,6
BFT,1993,EU.Denmark,EU.DNK,ATE,UN,UNCL,37
BFT,1993,EU.France,EU.FRA,ATE,TR,TROL,2
BFT,1993,EU.France,EU.FRA-MED,MED,SP,SPOR,30
BFT,1993,EU.France,EU.FRA,ATE,BB,BB,164
BFT,1993,EU.France,EU.FRA-MED,MED,PS,PSM,6965
BFT,1993,EU.France,EU.FRA,ATE,GN,GILL,497
BFT,1993,EU.France,EU.FRA,ATE,TW,TRAWPP,436
BFT,1993,EU.Greece,EU.GRC,MED,LL,LL,68
BFT,1993,EU.Greece,EU.GRC,MED,PS,PS,32
BFT,1993,EU.Greece,EU.GRC,MED,HL,HAND,339
BFT,1993,EU.Italy,EU.ITA-IT-SARDHA,MED,LL,LL,69
BFT,1993,EU.Italy,EU.ITA-IT-IONI.N,MED,LL,LL,6
BFT,1993,EU.Italy,EU.ITA-IT-IONI.S,MED,LL,LL,28
BFT,1993,EU.Italy,EU.ITA-IT-ADRIAT,MED,LL,LL,4
BFT,1993,EU.Italy,EU.ITA-IT-TYRREN,MED,LL,LLHB,25
BFT,1993,EU.Italy,EU.ITA-IT-LIGURY,MED,LL,LLHB,3
BFT,1993,EU.Italy,EU.ITA-IT-SARDHA,MED,TP,TRAP,84
BFT,1993,EU.Italy,EU.ITA-IT-TYRREN,MED,TP,TRAP,115
BFT,1993,EU.Italy,EU.ITA-IT-SARDHA,MED,SP,SPOR,6
BFT,1993,EU.Italy,EU.ITA-IT-IONI.N,MED,SP,SPOR,9
BFT,1993,EU.Italy,EU.ITA-IT-IONI.S,MED,SP,SPOR,20
BFT,1993,EU.Italy,EU.ITA-IT-TYRREN,MED,SP,SPOR,80
BFT,1993,EU.Italy,EU.ITA-IT-LIGURY,MED,SP,SPOR,20
BFT,1993,EU.Italy,EU.ITA-IT-ADRIAT,MED,SP,SPOR,275
BFT,1993,EU.Italy,EU.ITA-IT-IONI.S,MED,HP,HARP,1
BFT,1993,EU.Italy,EU.ITA-IT-TYRREN,MED,HP,HARP,1
BFT,1993,EU.Italy,EU.ITA-IT-IONI.S,MED,HL,HAND,70
BFT,1993,EU.Italy,EU.ITA-IT-TYRREN,MED,HL,HAND,71
BFT,1993,EU.Italy,EU.ITA-IT-ADRIAT,MED,HL,HAND,20
BFT,1993,EU.Italy,EU.ITA-IT-ADRIAT,MED,RR,RR,50
BFT,1993,EU.Italy,EU.ITA-IT-IONI.N,MED,GN,GILL,4
BFT,1993,EU.Italy,EU.ITA-IT-TYRREN,MED,GN,GILL,205
BFT,1993,EU.Italy,EU.ITA-IT-IONI.S,MED,PS,PSFB,281
BFT,1993,EU.Italy,EU.ITA-IT-TYRREN,MED,PS,PSFB,1081
BFT,1993,EU.Italy,EU.ITA-IT-ADRIAT,MED,PS,PSFB,2000
BFT,1993,EU.Italy,EU.ITA-IT-LIGURY,MED,PS,PSFS,6
BFT,1993,EU.Italy,EU.ITA-IT-ADRIAT,MED,PS,PSFS,794
BFT,1993,Japan,JPN,ATW,LL,LLHB,581
BFT,1993,Japan,JPN,ATE,LL,LLHB,2484
BFT,1993,Japan,JPN,MED,LL,LLHB,793
BFT,1993,Maroc,MAR,ATE,PS,PS,24
BFT,1993,Maroc,MAR,ATE,TP,TRAP,387
BFT,1993,Maroc,MAR,MED,TP,TRAP,73
BFT,1993,Maroc,MAR,ATE,GN,GILL,4
BFT,1993,Maroc,MAR,MED,GN,GILL,6
BFT,1993,EU.Portugal,EU.PRT-PT-MADEIRA,ATE,LL,LL,4
BFT,1993,EU.Portugal,EU.PRT-PT-MAINLND,MED,LL,LLHB,183
BFT,1993,EU.Portugal,EU.PRT-PT-MAINLND,ATE,SU,SURF,19
BFT,1993,EU.Portugal,EU.PRT-PT-MADEIRA,ATE,BB,BB,1.931
BFT,1993,EU.España,EU.ESP-ES-CANARY,ATE,BB,BB,31
BFT,1993,Tunisie,TUN,MED,PS,PS,1997
BFT,1993,Tunisie,TUN,MED,TP,TRAP,92
BFT,1993,Tunisie,TUN,MED,HL,HAND,43
BFT,1993,Turkey,TUR,MED,PS,PS,3084
BFT,1993,U.S.A.,USA,ATW,LL,LL,35
BFT,1993,U.S.A.,USA,ATW,LL,LL,54
BFT,1993,U.S.A.,USA,ATW,PS,PS,295
BFT,1993,U.S.A.,USA,ATW,UN,UNCL,1
BFT,1993,U.S.A.,USA,ATW,HP,HARP,88
BFT,1993,U.S.A.,USA,ATW,HL,HAND,224
BFT,1993,U.S.A.,USA,ATW,RR,RRFB,331
BFT,1993,U.S.A.,USA,ATW,RR,RRFS,209
BFT,1993,Panama,PAN,MED,LL,LLFB,467
BFT,1993,EU.Cyprus,EU.CYP,MED,LL,LL,10
BFT,1993,EU.Cyprus,EU.CYP,MED,HL,HAND,4
BFT,1993,NEI (Flag related),NEI.071,ATE,LL,LL,223
BFT,1993,Sta. Lucia,LCA,ATW,HL,HAND,2
BFT,1993,EU.Croatia,EU.HRV,MED,PS,PS,1058
BFT,1994,Algerie,DZA,MED,UN,UNCL,1560
BFT,1994,Canada,CAN,ATW,LL,LLHB,5
BFT,1994,Canada,CAN,ATW,TP,TRAP,79
BFT,1994,Canada,CAN,ATW,HP,HARP,34
BFT,1994,Canada,CAN,ATW,RR,RR,71
BFT,1994,Canada,CAN,ATW,TL,TL,203
BFT,1994,Chinese Taipei,TAI,MED,LL,LL,709
BFT,1994,Chinese Taipei,TAI,ATE,LL,LL,20
BFT,1994,EU.France,EU.FRA-MED,MED,SP,SPOR,40
BFT,1994,EU.France,EU.FRA,ATE,UN,UNCL,25
BFT,1994,EU.France,EU.FRA,ATE,BB,BB,66
BFT,1994,EU.France,EU.FRA-MED,MED,PS,PSM,11803
BFT,1994,EU.France,EU.FRA,ATE,GN,GILL,21
BFT,1994,EU.France,EU.FRA,ATE,TW,TRAWPP,224
BFT,1994,EU.Greece,EU.GRC,MED,LL,LL,88
BFT,1994,EU.Greece,EU.GRC,MED,PS,PS,32
BFT,1994,EU.Greece,EU.GRC,MED,HL,HAND,766
BFT,1994,EU.Italy,EU.ITA-IT-SARDHA,MED,LL,LL,66
BFT,1994,EU.Italy,EU.ITA-IT-IONI.N,MED,LL,LL,6
BFT,1994,EU.Italy,EU.ITA-IT-IONI.S,MED,LL,LL,66
BFT,1994,EU.Italy,EU.ITA-IT-ADRIAT,MED,LL,LL,157
BFT,1994,EU.Italy,EU.ITA-IT-TYRREN,MED,LL,LLHB,711
BFT,1994,EU.Italy,EU.ITA-IT-LIGURY,MED,LL,LLHB,12
BFT,1994,EU.Italy,EU.ITA-IT-SARDHA,MED,TP,TRAP,72
BFT,1994,EU.Italy,EU.ITA-IT-TYRREN,MED,TP,TRAP,110
BFT,1994,EU.Italy,EU.ITA-IT-SARDHA,MED,SP,SPOR,3
BFT,1994,EU.Italy,EU.ITA-IT-IONI.N,MED,SP,SPOR,37
BFT,1994,EU.Italy,EU.ITA-IT-IONI.S,MED,SP,SPOR,20
BFT,1994,EU.Italy,EU.ITA-IT-TYRREN,MED,SP,SPOR,100
BFT,1994,EU.Italy,EU.ITA-IT-LIGURY,MED,SP,SPOR,20
BFT,1994,EU.Italy,EU.ITA-IT-ADRIAT,MED,SP,SPOR,300
BFT,1994,EU.Italy,EU.ITA-IT-LIGURY,MED,UN,UNCL,50
BFT,1994,EU.Italy,EU.ITA-IT-TYRREN,MED,HP,HARP,2
BFT,1994,EU.Italy,EU.ITA-IT-IONI.S,MED,HL,HAND,225
BFT,1994,EU.Italy,EU.ITA-IT-TYRREN,MED,HL,HAND,79
BFT,1994,EU.Italy,EU.ITA-IT-ADRIAT,MED,HL,HAND,20
BFT,1994,EU.Italy,EU.ITA-IT-ADRIAT,MED,RR,RR,100
BFT,1994,EU.Italy,EU.ITA-IT-IONI.N,MED,GN,GILL,15
BFT,1994,EU.Italy,EU.ITA-IT-TYRREN,MED,GN,GILL,57
BFT,1994,EU.Italy,EU.ITA-IT-IONI.S,MED,PS,PSFB,526
BFT,1994,EU.Italy,EU.ITA-IT-TYRREN,MED,PS,PSFB,1758
BFT,1994,EU.Italy,EU.ITA-IT-ADRIAT,MED,PS,PSFB,1551
BFT,1994,EU.Italy,EU.ITA-IT-LIGURY,MED,PS,PSFS,310
BFT,1994,EU.Italy,EU.ITA-IT-ADRIAT,MED,PS,PSFS,509
BFT,1994,Japan,JPN,ATW,LL,LLHB,427
BFT,1994,Japan,JPN,ATE,LL,LLHB,2075
BFT,1994,Japan,JPN,MED,LL,LLHB,536
BFT,1994,Korea Rep.,KOR,ATE,LL,LL,4
BFT,1994,Korea Rep.,KOR,MED,LL,LL,684
BFT,1994,Libya,LBY,MED,TP,TRAP,150
BFT,1994,Maroc,MAR,ATE,PS,PS,213
BFT,1994,Maroc,MAR,ATE,TP,TRAP,494
BFT,1994,Maroc,MAR,MED,TP,TRAP,703
BFT,1994,Maroc,MAR,MED,HL,HAND,373
BFT,1994,Maroc,MAR,ATE,GN,GILL,13
BFT,1994,Maroc,MAR,MED,GN,GILL,16
BFT,1994,EU.Portugal,EU.PRT-PT-MADEIRA,ATE,LL,LL,8
BFT,1994,EU.Portugal,EU.PRT-PT-MAINLND,MED,LL,LLHB,428
BFT,1994,EU.Portugal,EU.PRT-PT-MAINLND,ATE,PS,PS,0.02
BFT,1994,EU.Portugal,EU.PRT-PT-MAINLND,ATE,SU,SURF,12
BFT,1994,EU.Portugal,EU.PRT,ATE,SU,SURF,0.23
BFT,1994,EU.Portugal,EU.PRT-PT-MADEIRA,ATE,BB,BB,219.375
BFT,1994,EU.España,EU.ESP-ES-CANARY,ATE,BB,BB,56
BFT,1994,Tunisie,TUN,MED,TP,TRAP,169
BFT,1994,Tunisie,TUN,MED,HL,HAND,81
BFT,1994,Turkey,TUR,MED,PS,PS,3466
BFT,1994,U.S.A.,USA,ATW,LL,LL,50
BFT,1994,U.S.A.,USA,ATW,LL,LL,0.3
BFT,1994,U.S.A.,USA,ATW,LL,LL,52
BFT,1994,U.S.A.,USA,ATW,PS,PS,301
BFT,1994,U.S.A.,USA,ATW,UN,UNCL,2
BFT,1994,U.S.A.,USA,ATW,HP,HARP,68
BFT,1994,U.S.A.,USA,ATW,HL,HAND,228
BFT,1994,U.S.A.,USA,ATW,GN,GILL,0.17
BFT,1994,U.S.A.,USA,ATW,RR,RRFB,369
BFT,1994,U.S.A.,USA,ATW,RR,RRFS,93
BFT,1994,Panama,PAN,ATE,LL,LLFB,1
BFT,1994,Panama,PAN,MED,LL,LLFB,1499
BFT,1994,Mexico,MEX,ATW,LL,LL,4
BFT,1994,EU.Cyprus,EU.CYP,MED,LL,LL,10
BFT,1994,Brazil,BRA-JPN,ATW,LL,LLFB,0.4
BFT,1994,NEI (Flag related),NEI.071,ATE,LL,LL,68
BFT,1994,Sta. Lucia,LCA,ATW,HL,HAND,43
BFT,1994,EU.Croatia,EU.HRV,MED,PS,PS,1410
BFT,1994,China PR,CHN,MED,LL,LL,97
BFT,1994,NEI (Flag related),NEI.134,MED,LL,LL,145
BFT,1995,Algerie,DZA,MED,UN,UNCL,156
BFT,1995,Canada,CAN,ATW,LL,LLHB,4
BFT,1995,Canada,CAN,ATW,TP,TRAP,72
BFT,1995,Canada,CAN,ATW,HP,HARP,43
BFT,1995,Canada,CAN,ATW,RR,RR,195
BFT,1995,Canada,CAN,ATW,TL,TL,262
BFT,1995,Chinese Taipei,TAI,MED,LL,LL,494
BFT,1995,EU.Denmark,EU.DNK,ATE,UN,UNCL,0.002
BFT,1995,EU.France,EU.FRA-MED,MED,SP,SPOR,50
BFT,1995,EU.France,EU.FRA-MED,MED,UN,UNCL,60
BFT,1995,EU.France,EU.FRA,ATE,BB,BB,181
BFT,1995,EU.France,EU.FRA-MED,MED,PS,PSM,9494
BFT,1995,EU.France,EU.FRA,ATE,GN,GILL,144
BFT,1995,EU.France,EU.FRA,ATE,TW,TRAWPP,400
BFT,1995,EU.Greece,EU.GRC,MED,LL,LL,57
BFT,1995,EU.Greece,EU.GRC,MED,PS,PS,32
BFT,1995,EU.Greece,EU.GRC,MED,HL,HAND,915
BFT,1995,EU.Italy,EU.ITA-IT-SARDHA,MED,LL,LL,60
BFT,1995,EU.Italy,EU.ITA-IT-IONI.N,MED,LL,LL,5
BFT,1995,EU.Italy,EU.ITA-IT-IONI.S,MED,LL,LL,45
BFT,1995,EU.Italy,EU.ITA-IT-ADRIAT,MED,LL,LL,207
BFT,1995,EU.Italy,EU.ITA-IT-TYRREN,MED,LL,LLHB,1781
BFT,1995,EU.Italy,EU.ITA-IT-LIGURY,MED,LL,LLHB,5
BFT,1995,EU.Italy,EU.ITA-IT-SARDHA,MED,TP,TRAP,87
BFT,1995,EU.Italy,EU.ITA-IT-TYRREN,MED,TP,TRAP,154
BFT,1995,EU.Italy,EU.ITA-IT-SARDHA,MED,SP,SPOR,5
BFT,1995,EU.Italy,EU.ITA-IT-IONI.N,MED,SP,SPOR,21
BFT,1995,EU.Italy,EU.ITA-IT-IONI.S,MED,SP,SPOR,20
BFT,1995,EU.Italy,EU.ITA-IT-TYRREN,MED,SP,SPOR,120
BFT,1995,EU.Italy,EU.ITA-IT-LIGURY,MED,SP,SPOR,20
BFT,1995,EU.Italy,EU.ITA-IT-ADRIAT,MED,SP,SPOR,305
BFT,1995,EU.Italy,EU.ITA-IT-TYRREN,MED,HP,HARP,4
BFT,1995,EU.Italy,EU.ITA-IT-IONI.S,MED,HL,HAND,225
BFT,1995,EU.Italy,EU.ITA-IT-TYRREN,MED,HL,HAND,106
BFT,1995,EU.Italy,EU.ITA-IT-ADRIAT,MED,HL,HAND,20
BFT,1995,EU.Italy,EU.ITA-IT-ADRIAT,MED,RR,RR,150
BFT,1995,EU.Italy,EU.ITA-IT-IONI.N,MED,GN,GILL,12
BFT,1995,EU.Italy,EU.ITA-IT-TYRREN,MED,GN,GILL,97
BFT,1995,EU.Italy,EU.ITA-IT-IONI.S,MED,PS,PSFB,424
BFT,1995,EU.Italy,EU.ITA-IT-TYRREN,MED,PS,PSFB,1535
BFT,1995,EU.Italy,EU.ITA-IT-ADRIAT,MED,PS,PSFB,1225
BFT,1995,EU.Italy,EU.ITA-IT-ADRIAT,MED,PS,PSFS,429
BFT,1995,Japan,JPN,ATW,LL,LLHB,387
BFT,1995,Japan,JPN,ATE,LL,LLHB,3971
BFT,1995,Japan,JPN,MED,LL,LLHB,813
BFT,1995,Korea Rep.,KOR,ATE,LL,LL,205
BFT,1995,Korea Rep.,KOR,MED,LL,LL,458
BFT,1995,Libya,LBY,MED,PS,PS,495
BFT,1995,Libya,LBY,MED,TP,TRAP,180
BFT,1995,Maroc,MAR,ATE,PS,PS,458
BFT,1995,Maroc,MAR,ATE,TP,TRAP,210
BFT,1995,Maroc,MAR,MED,TP,TRAP,127
BFT,1995,Maroc,MAR,MED,HL,HAND,816
BFT,1995,Maroc,MAR,ATE,GN,GILL,10
BFT,1995,Maroc,MAR,MED,GN,GILL,92
BFT,1995,EU.Portugal,EU.PRT-PT-MAINLND,MED,LL,LLHB,446
BFT,1995,EU.Portugal,EU.PRT-PT-MAINLND,ATE,TP,TRAP,1
BFT,1995,EU.Portugal,EU.PRT-PT-MAINLND,ATE,SU,SURF,0.1
BFT,1995,EU.Portugal,EU.PRT-PT-AZORES,ATE,BB,BB,22
BFT,1995,EU.Portugal,EU.PRT-PT-MADEIRA,ATE,BB,BB,12
BFT,1995,EU.España,EU.ESP-ES-CANARY,ATE,BB,BB,4
BFT,1995,Tunisie,TUN,MED,PS,PS,1617
BFT,1995,Tunisie,TUN,MED,TP,TRAP,223
BFT,1995,Tunisie,TUN,MED,HL,HAND,57
BFT,1995,Turkey,TUR,MED,PS,PS,4219
BFT,1995,U.S.A.,USA,ATW,LL,LL,38
BFT,1995,U.S.A.,USA,ATW,LL,LL,35
BFT,1995,U.S.A.,USA,ATW,PS,PS,249
BFT,1995,U.S.A.,USA,ATW,UN,UNCL,1
BFT,1995,U.S.A.,USA,ATW,HP,HARP,77
BFT,1995,U.S.A.,USA,ATW,HL,HAND,66
BFT,1995,U.S.A.,USA,ATW,GN,GILL,1
BFT,1995,U.S.A.,USA,ATW,RR,RRFB,584
BFT,1995,U.S.A.,USA,ATW,RR,RRFS,260
BFT,1995,Panama,PAN,ATE,LL,LLFB,19
BFT,1995,Panama,PAN,MED,LL,LLFB,1498
BFT,1995,EU.Cyprus,EU.CYP,MED,LL,LL,10
BFT,1995,Brazil,BRA-JPN,ATW,LL,LLFB,0.1
BFT,1995,Sta. Lucia,LCA,ATW,HL,HAND,9
BFT,1995,EU.Croatia,EU.HRV,MED,PS,PS,1220
BFT,1995,EU.United Kingdom,EU.UK,ATE,GN,GILL,1
BFT,1995,China PR,CHN,MED,LL,LL,137
BFT,1995,NEI (Flag related),NEI.105,MED,LL,LL,240
BFT,1995,NEI (Flag related),NEI.081,ATE,LL,LL,189
BFT,1995,Serbia & Montenegro,SCG,MED,PS,PS,2
BFT,1996,Algerie,DZA,MED,UN,UNCL,156
BFT,1996,Canada,CAN,ATW,LL,LLHB,22
BFT,1996,Canada,CAN,ATW,TP,TRAP,90
BFT,1996,Canada,CAN,ATW,HP,HARP,32
BFT,1996,Canada,CAN,ATW,RR,RR,155
BFT,1996,Canada,CAN,ATW,TL,TL,298
BFT,1996,Chinese Taipei,TAI,MED,LL,LL,411
BFT,1996,Chinese Taipei,TAI,ATE,LL,LL,61
BFT,1996,EU.Denmark,EU.DNK,ATE,UN,UNCL,0.015
BFT,1996,EU.France,EU.FRA-MED,MED,UN,UNCL,580
BFT,1996,EU.France,EU.FRA,ATE,BB,BB,310
BFT,1996,EU.France,EU.FRA-MED,MED,PS,PSM,8547
BFT,1996,EU.France,EU.FRA,ATE,GN,GILL,253
BFT,1996,EU.Greece,EU.GRC,MED,LL,LL,58
BFT,1996,EU.Greece,EU.GRC,MED,PS,PS,32
BFT,1996,EU.Greece,EU.GRC,MED,HL,HAND,784
BFT,1996,EU.Italy,EU.ITA-IT-ADRIAT,MED,LL,LL,519
BFT,1996,EU.Italy,EU.ITA-IT-TYRREN,MED,LL,LLHB,1565
BFT,1996,EU.Italy,EU.ITA-IT-LIGURY,MED,LL,LLHB,16
BFT,1996,EU.Italy,EU.ITA-IT-SARDHA,MED,TP,TRAP,213
BFT,1996,EU.Italy,EU.ITA-IT-TYRREN,MED,TP,TRAP,84
BFT,1996,EU.Italy,EU.ITA-IT-SARDHA,MED,SP,SPOR,4
BFT,1996,EU.Italy,EU.ITA-IT-IONI.N,MED,SP,SPOR,43
BFT,1996,EU.Italy,EU.ITA-IT-IONI.S,MED,SP,SPOR,10
BFT,1996,EU.Italy,EU.ITA-IT-TYRREN,MED,SP,SPOR,93
BFT,1996,EU.Italy,EU.ITA-IT-LIGURY,MED,SP,SPOR,10
BFT,1996,EU.Italy,EU.ITA-IT-ADRIAT,MED,SP,SPOR,200
BFT,1996,EU.Italy,EU.ITA-IT-IONI.S,MED,HP,HARP,5
BFT,1996,EU.Italy,EU.ITA-IT-TYRREN,MED,HP,HARP,5
BFT,1996,EU.Italy,EU.ITA-IT-TYRREN,MED,HL,HAND,112
BFT,1996,EU.Italy,EU.ITA-IT-ADRIAT,MED,HL,HAND,10
BFT,1996,EU.Italy,EU.ITA-IT-IONI.N,MED,GN,GILL,22
BFT,1996,EU.Italy,EU.ITA-IT-TYRREN,MED,GN,GILL,35
BFT,1996,EU.Italy,EU.ITA-IT-TYRREN,MED,PS,PSFB,5603
BFT,1996,EU.Italy,EU.ITA-IT-ADRIAT,MED,PS,PSFB,1456
BFT,1996,EU.Italy,EU.ITA-IT-LIGURY,MED,PS,PSFS,1
BFT,1996,Japan,JPN,ATW,LL,LLHB,436
BFT,1996,Japan,JPN,ATE,LL,LLHB,3341
BFT,1996,Japan,JPN,MED,LL,LLHB,765
BFT,1996,Korea Rep.,KOR,ATE,LL,LL,92
BFT,1996,Korea Rep.,KOR,MED,LL,LL,591
BFT,1996,Libya,LBY,ATE,LL,LL,576
BFT,1996,Libya,LBY,MED,PS,PS,598
BFT,1996,Libya,LBY,MED,TP,TRAP,134
BFT,1996,Maroc,MAR,ATE,PS,PS,323
BFT,1996,Maroc,MAR,ATE,TP,TRAP,699
BFT,1996,Maroc,MAR,MED,TP,TRAP,15
BFT,1996,Maroc,MAR,MED,HL,HAND,541
BFT,1996,Maroc,MAR,ATE,GN,GILL,13
BFT,1996,Maroc,MAR,MED,GN,GILL,30
BFT,1996,EU.Portugal,EU.PRT-PT-MADEIRA,ATE,LL,LL,97
BFT,1996,EU.Portugal,EU.PRT-PT-MAINLND,MED,LL,LLHB,274
BFT,1996,EU.Portugal,EU.PRT-PT-MAINLND,ATE,TP,TRAP,15
BFT,1996,EU.Portugal,EU.PRT-PT-MAINLND,ATE,TW,TRAW,7
BFT,1996,EU.Portugal,EU.PRT-PT-AZORES,ATE,BB,BB,20
BFT,1996,EU.Portugal,EU.PRT-PT-MADEIRA,ATE,BB,BB,60
BFT,1996,EU.España,EU.ESP-ES-CANARY,ATE,BB,BB,157
BFT,1996,Tunisie,TUN,MED,PS,PS,2147
BFT,1996,Tunisie,TUN,MED,TP,TRAP,154
BFT,1996,Tunisie,TUN,MED,HL,HAND,92
BFT,1996,Turkey,TUR,MED,PS,PS,4616
BFT,1996,U.S.A.,USA,ATW,LL,LL,32
BFT,1996,U.S.A.,USA,ATW,LL,LL,36
BFT,1996,U.S.A.,USA,ATW,PS,PS,245
BFT,1996,U.S.A.,USA,ATW,UN,UNCL,3
BFT,1996,U.S.A.,USA,ATW,HP,HARP,96
BFT,1996,U.S.A.,USA,ATW,HL,HAND,33
BFT,1996,U.S.A.,USA,ATW,RR,RRFB,485
BFT,1996,U.S.A.,USA,ATW,RR,RRFS,355
BFT,1996,U.S.A.,USA,ATW,GN,GILL,4
BFT,1996,Panama,PAN,ATE,LL,LLFB,550
BFT,1996,Panama,PAN,MED,LL,LLFB,2850
BFT,1996,Israel,ISR,MED,UN,UNCL,14
BFT,1996,EU.Cyprus,EU.CYP,MED,LL,LL,10
BFT,1996,Sta. Lucia,LCA,ATW,UN,UNCL,3
BFT,1996,UK.Bermuda,UK.BMU,ATW,RR,RR,1
BFT,1996,EU.Croatia,EU.HRV,MED,PS,PS,1360
BFT,1996,EU.United Kingdom,EU.UK,ATE,GN,GILL,0.146
BFT,1996,China PR,CHN,MED,LL,LL,93
BFT,1996,NEI (Flag related),NEI.081,ATE,LL,LL,71
BFT,1996,NEI (Flag related),NEI.031,ATW,LL,LL,2
BFT,1996,Serbia & Montenegro,SCG,MED,PS,PS,4
BFT,1997,Algerie,DZA,MED,UN,UNCL,157
BFT,1997,Canada,CAN,ATW,LL,LLHB,6
BFT,1997,Canada,CAN,ATW,TP,TRAP,59
BFT,1997,Canada,CAN,ATW,HP,HARP,55
BFT,1997,Canada,CAN,ATW,RR,RR,245
BFT,1997,Canada,CAN,ATW,LL,LLHB,6
BFT,1997,Canada,CAN,ATW,TL,TL,138
BFT,1997,Chinese Taipei,TAI,MED,LL,LL,278
BFT,1997,Chinese Taipei,TAI,ATE,LL,LL,226
BFT,1997,Chinese Taipei,TAI,ATW,LL,LL,2
BFT,1997,EU.France,EU.FRA,ATE,UN,UNCL,75
BFT,1997,EU.France,EU.FRA-MED,MED,UN,UNCL,500
BFT,1997,EU.France,EU.FRA,ATE,BB,BB,134
BFT,1997,EU.France,EU.FRA-MED,MED,PS,PSM,7701
BFT,1997,EU.France,EU.FRA,ATE,GN,GILL,3
BFT,1997,EU.France,EU.FRA,ATE,TW,TRAWPP,57
BFT,1997,EU.Greece,EU.GRC,MED,LL,LL,58
BFT,1997,EU.Greece,EU.GRC,MED,PS,PS,32
BFT,1997,EU.Greece,EU.GRC,MED,HL,HAND,1127
BFT,1997,EU.Italy,EU.ITA-IT-IONI.N,MED,LL,LL,7
BFT,1997,EU.Italy,EU.ITA-IT-ADRIAT,MED,LL,LL,300
BFT,1997,EU.Italy,EU.ITA-IT-TYRREN,MED,LL,LLHB,1294
BFT,1997,EU.Italy,EU.ITA-IT-LIGURY,MED,LL,LLHB,19
BFT,1997,EU.Italy,EU.ITA-IT-SARDHA,MED,TP,TRAP,94
BFT,1997,EU.Italy,EU.ITA-IT-TYRREN,MED,TP,TRAP,60
BFT,1997,EU.Italy,EU.ITA-IT-SARDHA,MED,SP,SPOR,4
BFT,1997,EU.Italy,EU.ITA-IT-IONI.N,MED,SP,SPOR,55
BFT,1997,EU.Italy,EU.ITA-IT-IONI.S,MED,SP,SPOR,10
BFT,1997,EU.Italy,EU.ITA-IT-TYRREN,MED,SP,SPOR,126
BFT,1997,EU.Italy,EU.ITA-IT-LIGURY,MED,SP,SPOR,5
BFT,1997,EU.Italy,EU.ITA-IT-ADRIAT,MED,SP,SPOR,150
BFT,1997,EU.Italy,EU.ITA-IT-IONI.S,MED,HP,HARP,11
BFT,1997,EU.Italy,EU.ITA-IT-TYRREN,MED,HP,HARP,9
BFT,1997,EU.Italy,EU.ITA-IT-TYRREN,MED,HL,HAND,175
BFT,1997,EU.Italy,EU.ITA-IT-ADRIAT,MED,HL,HAND,11
BFT,1997,EU.Italy,EU.ITA-IT-IONI.N,MED,GN,GILL,55
BFT,1997,EU.Italy,EU.ITA-IT-TYRREN,MED,GN,GILL,92
BFT,1997,EU.Italy,EU.ITA-IT-LIGURY,MED,GN,GILL,3
BFT,1997,EU.Italy,EU.ITA-IT-TYRREN,MED,PS,PSFB,5794
BFT,1997,EU.Italy,EU.ITA-IT-ADRIAT,MED,PS,PSFB,1274
BFT,1997,Japan,JPN,ATW,LL,LLHB,322
BFT,1997,Japan,JPN,ATE,LL,LLHB,2905
BFT,1997,Japan,JPN,MED,LL,LLHB,185
BFT,1997,Japan,JPN,ATW,LL,LLHB,8
BFT,1997,Korea Rep.,KOR,ATE,LL,LL,203
BFT,1997,Korea Rep.,KOR,MED,LL,LL,410
BFT,1997,Libya,LBY,ATE,LL,LL,477
BFT,1997,Libya,LBY,MED,LL,LL,448
BFT,1997,Libya,LBY,MED,PS,PS,32
BFT,1997,Libya,LBY,MED,TP,TRAP,72
BFT,1997,Maroc,MAR,ATE,PS,PS,828
BFT,1997,Maroc,MAR,ATE,TP,TRAP,1240
BFT,1997,Maroc,MAR,MED,TP,TRAP,63
BFT,1997,Maroc,MAR,MED,HL,HAND,455
BFT,1997,Maroc,MAR,MED,GN,GILL,17
BFT,1997,EU.Portugal,EU.PRT-PT-MADEIRA,ATE,LL,LL,246
BFT,1997,EU.Portugal,EU.PRT-PT-MAINLND,MED,LL,LLHB,37
BFT,1997,EU.Portugal,EU.PRT-PT-MAINLND,ATE,TP,TRAP,19
BFT,1997,EU.Portugal,EU.PRT-PT-AZORES,ATE,BB,BB,107
BFT,1997,EU.Portugal,EU.PRT-PT-MADEIRA,ATE,BB,BB,340
BFT,1997,Tunisie,TUN,MED,PS,PS,1992
BFT,1997,Tunisie,TUN,MED,TP,TRAP,95
BFT,1997,Tunisie,TUN,MED,HL,HAND,113
BFT,1997,Turkey,TUR,MED,PS,PS,5093
BFT,1997,U.S.A.,USA,ATW,LL,LL,26
BFT,1997,U.S.A.,USA,ATW,LL,LL,24
BFT,1997,U.S.A.,USA,ATW,PS,PS,250
