Tag_ID,Rec_ID,Investigator,Contact_Person,Species,Length_cm,Weight_kg,Stock_Area,Start_Date,End_Date,Days_Area
511102700,2460,Stanford,B_Block,BFT,266,NA,GOM,1/14/2012,5/7/2012,115
511102700,2461,Stanford,B_Block,BFT,266,NA,CAR,5/8/2012,5/15/2012,8
511102700,2462,Stanford,B_Block,BFT,266,NA,W_ATL,5/16/2012,6/11/2012,27
511102800,2463,Stanford,B_Block,BFT,266,NA,GSL,9/28/2011,10/4/2011,7
511102800,2464,Stanford,B_Block,BFT,266,NA,W_ATL,10/5/2011,12/19/2011,76
511102800,2465,Stanford,B_Block,BFT,266,NA,CAR,12/20/2011,12/29/2011,10
511102800,2466,Stanford,B_Block,BFT,266,NA,W_ATL,12/30/2011,12/31/2011,2
511102800,2467,Stanford,B_Block,BFT,266,NA,CAR,1/1/2012,1/25/2012,25
511102800,2468,Stanford,B_Block,BFT,266,NA,W_ATL,1/26/2012,1/27/2012,2
511102800,2469,Stanford,B_Block,BFT,266,NA,CAR,1/28/2012,3/9/2012,42
511102800,2470,Stanford,B_Block,BFT,266,NA,W_ATL,3/10/2012,4/1/2012,23
511102800,2471,Stanford,B_Block,BFT,266,NA,SC_ATL,4/2/2012,4/15/2012,14
511102800,2472,Stanford,B_Block,BFT,266,NA,SE_ATL,4/16/2012,6/14/2012,60
511102800,2473,Stanford,B_Block,BFT,266,NA,SC_ATL,6/15/2012,6/15/2012,1
511102800,2474,Stanford,B_Block,BFT,266,NA,NC_ATL,6/16/2012,6/22/2012,7
511102800,2475,Stanford,B_Block,BFT,266,NA,W_ATL,6/23/2012,6/29/2012,7
511102800,2476,Stanford,B_Block,BFT,266,NA,GSL,6/30/2012,7/21/2012,22
511103100,2477,Stanford,B_Block,BFT,285,NA,GSL,10/1/2011,10/8/2011,8
511103100,2478,Stanford,B_Block,BFT,285,NA,W_ATL,10/9/2011,3/10/2012,154
511103200,2479,Stanford,B_Block,BFT,250,NA,GSL,10/3/2011,10/8/2011,6
511103200,2480,Stanford,B_Block,BFT,250,NA,W_ATL,10/9/2011,1/18/2012,102
511103200,2481,Stanford,B_Block,BFT,250,NA,SC_ATL,1/19/2012,1/25/2012,7
511103200,2482,Stanford,B_Block,BFT,250,NA,SE_ATL,1/26/2012,2/22/2012,28
511103200,2483,Stanford,B_Block,BFT,250,NA,SC_ATL,2/23/2012,2/26/2012,4
511103200,2484,Stanford,B_Block,BFT,250,NA,SE_ATL,2/27/2012,3/21/2012,24
511103200,2485,Stanford,B_Block,BFT,250,NA,SC_ATL,3/22/2012,3/26/2012,5
511103200,2486,Stanford,B_Block,BFT,250,NA,SE_ATL,3/27/2012,3/27/2012,1
511103200,2487,Stanford,B_Block,BFT,250,NA,SC_ATL,3/28/2012,4/4/2012,8
511103200,2488,Stanford,B_Block,BFT,250,NA,SE_ATL,4/5/2012,4/8/2012,4
511103200,2489,Stanford,B_Block,BFT,250,NA,SC_ATL,4/9/2012,4/10/2012,2
511103200,2490,Stanford,B_Block,BFT,250,NA,SE_ATL,4/11/2012,4/14/2012,4
511103200,2491,Stanford,B_Block,BFT,250,NA,SC_ATL,4/15/2012,4/15/2012,1
511103200,2492,Stanford,B_Block,BFT,250,NA,SE_ATL,4/16/2012,4/17/2012,2
511103200,2493,Stanford,B_Block,BFT,250,NA,SC_ATL,4/18/2012,4/20/2012,3
511103200,2494,Stanford,B_Block,BFT,250,NA,NC_ATL,4/21/2012,4/23/2012,3
511103200,2495,Stanford,B_Block,BFT,250,NA,SE_ATL,4/24/2012,5/8/2012,15
511103300,2496,Stanford,B_Block,BFT,270,NA,GSL,10/3/2011,10/7/2011,5
511103300,2497,Stanford,B_Block,BFT,270,NA,W_ATL,10/8/2011,11/21/2011,45
511103300,2498,Stanford,B_Block,BFT,270,NA,CAR,11/22/2011,11/24/2011,3
511103300,2499,Stanford,B_Block,BFT,270,NA,GOM,11/25/2011,5/21/2012,179
511103300,2500,Stanford,B_Block,BFT,270,NA,CAR,5/22/2012,5/29/2012,8
511103300,2501,Stanford,B_Block,BFT,270,NA,W_ATL,5/30/2012,7/10/2012,42
511103400,2502,Stanford,B_Block,BFT,276,NA,GSL,10/3/2011,10/10/2011,8
511103400,2503,Stanford,B_Block,BFT,276,NA,W_ATL,10/11/2011,10/27/2011,17
511103400,2504,Stanford,B_Block,BFT,276,NA,GSL,10/28/2011,10/29/2011,2
511103400,2505,Stanford,B_Block,BFT,276,NA,W_ATL,10/30/2011,1/9/2012,72
511103400,2506,Stanford,B_Block,BFT,276,NA,CAR,1/10/2012,1/17/2012,8
511103400,2507,Stanford,B_Block,BFT,276,NA,W_ATL,1/18/2012,2/28/2012,42
511103400,2508,Stanford,B_Block,BFT,276,NA,CAR,2/29/2012,3/11/2012,12
511103400,2509,Stanford,B_Block,BFT,276,NA,GOM,3/12/2012,5/20/2012,70
511103400,2510,Stanford,B_Block,BFT,276,NA,CAR,5/21/2012,5/25/2012,5
511103400,2511,Stanford,B_Block,BFT,276,NA,W_ATL,5/26/2012,6/18/2012,24
511103400,2512,Stanford,B_Block,BFT,276,NA,GSL,6/19/2012,6/27/2012,9
511104100,2513,Stanford,B_Block,BFT,281,NA,GSL,10/13/2011,10/20/2011,8
511104100,2514,Stanford,B_Block,BFT,281,NA,W_ATL,10/21/2011,12/6/2011,47
511104100,2515,Stanford,B_Block,BFT,281,NA,CAR,12/7/2011,12/17/2011,11
511104100,2516,Stanford,B_Block,BFT,281,NA,W_ATL,12/18/2011,12/19/2011,2
511104100,2517,Stanford,B_Block,BFT,281,NA,CAR,12/20/2011,1/1/2012,13
511104100,2518,Stanford,B_Block,BFT,281,NA,W_ATL,1/2/2012,1/14/2012,13
511104100,2519,Stanford,B_Block,BFT,281,NA,CAR,1/15/2012,1/21/2012,7
511104500,2520,Stanford,B_Block,BFT,277,NA,GSL,10/19/2011,10/23/2011,5
511104500,2521,Stanford,B_Block,BFT,277,NA,W_ATL,10/24/2011,1/9/2012,78
511104500,2522,Stanford,B_Block,BFT,277,NA,CAR,1/10/2012,1/19/2012,10
511104500,2523,Stanford,B_Block,BFT,277,NA,GOM,1/20/2012,6/2/2012,135
511104500,2524,Stanford,B_Block,BFT,277,NA,CAR,6/3/2012,6/13/2012,11
511104500,2525,Stanford,B_Block,BFT,277,NA,W_ATL,6/14/2012,7/10/2012,27
511104500,2526,Stanford,B_Block,BFT,277,NA,GSL,7/11/2012,7/12/2012,2
511104501,2527,Stanford,B_Block,BFT,277,NA,GSL,10/19/2011,10/24/2011,6
511104501,2528,Stanford,B_Block,BFT,277,NA,W_ATL,10/25/2011,1/6/2012,74
511104501,2529,Stanford,B_Block,BFT,277,NA,CAR,1/7/2012,1/20/2012,14
511104501,2530,Stanford,B_Block,BFT,277,NA,GOM,1/21/2012,5/12/2012,113
511104600,2531,Stanford,B_Block,BFT,243,NA,GSL,10/19/2011,10/29/2011,11
511104600,2532,Stanford,B_Block,BFT,243,NA,W_ATL,10/30/2011,12/18/2011,50
511104600,2533,Stanford,B_Block,BFT,243,NA,CAR,12/19/2011,1/14/2012,27
511104600,2534,Stanford,B_Block,BFT,243,NA,GOM,1/15/2012,3/26/2012,72
511105000,2535,Stanford,B_Block,BFT,273,NA,GSL,10/21/2011,10/29/2011,9
511105000,2536,Stanford,B_Block,BFT,273,NA,W_ATL,10/30/2011,1/6/2012,69
511105000,2537,Stanford,B_Block,BFT,273,NA,CAR,1/7/2012,1/28/2012,22
511105001,2538,Stanford,B_Block,BFT,273,NA,GSL,10/21/2011,10/28/2011,8
511105001,2539,Stanford,B_Block,BFT,273,NA,W_ATL,10/29/2011,12/24/2011,57
511105001,2540,Stanford,B_Block,BFT,273,NA,CAR,12/25/2011,12/31/2011,7
511105001,2541,Stanford,B_Block,BFT,273,NA,GOM,1/1/2012,1/7/2012,7
511105001,2542,Stanford,B_Block,BFT,273,NA,CAR,1/8/2012,1/8/2012,1
511105001,2543,Stanford,B_Block,BFT,273,NA,GOM,1/9/2012,1/9/2012,1
511105001,2544,Stanford,B_Block,BFT,273,NA,CAR,1/10/2012,1/16/2012,7
511105001,2545,Stanford,B_Block,BFT,273,NA,GOM,1/17/2012,1/17/2012,1
511105001,2546,Stanford,B_Block,BFT,273,NA,CAR,1/18/2012,1/22/2012,5
511105001,2547,Stanford,B_Block,BFT,273,NA,W_ATL,1/23/2012,1/28/2012,6
511105001,2548,Stanford,B_Block,BFT,273,NA,CAR,1/29/2012,2/3/2012,6
511105001,2549,Stanford,B_Block,BFT,273,NA,GOM,2/4/2012,2/7/2012,4
511105100,2550,Stanford,B_Block,BFT,278,NA,GSL,10/22/2011,11/2/2011,12
511105100,2551,Stanford,B_Block,BFT,278,NA,W_ATL,11/3/2011,11/14/2011,12
511105100,2552,Stanford,B_Block,BFT,278,NA,CAR,11/15/2011,1/2/2012,49
511105100,2553,Stanford,B_Block,BFT,278,NA,W_ATL,1/3/2012,1/20/2012,18
511105100,2554,Stanford,B_Block,BFT,278,NA,NC_ATL,1/21/2012,3/3/2012,43
511105100,2555,Stanford,B_Block,BFT,278,NA,W_ATL,3/4/2012,3/6/2012,3
511105100,2556,Stanford,B_Block,BFT,278,NA,NC_ATL,3/7/2012,3/28/2012,22
511105100,2557,Stanford,B_Block,BFT,278,NA,W_ATL,3/29/2012,3/30/2012,2
511105100,2558,Stanford,B_Block,BFT,278,NA,NC_ATL,3/31/2012,4/1/2012,2
511105100,2559,Stanford,B_Block,BFT,278,NA,W_ATL,4/2/2012,4/17/2012,16
511105101,2560,Stanford,B_Block,BFT,278,NA,GSL,10/22/2011,10/28/2011,7
511105101,2561,Stanford,B_Block,BFT,278,NA,W_ATL,10/29/2011,11/17/2011,20
511105200,2562,Stanford,B_Block,BFT,285,NA,GSL,10/23/2011,10/28/2011,6
511105200,2563,Stanford,B_Block,BFT,285,NA,W_ATL,10/29/2011,3/26/2012,150
511105200,2564,Stanford,B_Block,BFT,285,NA,CAR,3/27/2012,3/29/2012,3
511105200,2565,Stanford,B_Block,BFT,285,NA,GOM,3/30/2012,5/8/2012,40
511105201,2566,Stanford,B_Block,BFT,285,NA,GSL,10/23/2011,10/29/2011,7
511105201,2567,Stanford,B_Block,BFT,285,NA,W_ATL,10/30/2011,3/7/2012,130
511105201,2568,Stanford,B_Block,BFT,285,NA,CAR,3/8/2012,3/26/2012,19
511105201,2569,Stanford,B_Block,BFT,285,NA,GOM,3/27/2012,3/28/2012,2
511105201,2570,Stanford,B_Block,BFT,285,NA,CAR,3/29/2012,4/1/2012,4
511105500,2571,Stanford,B_Block,BFT,240,NA,GSL,10/25/2011,10/28/2011,4
511105500,2572,Stanford,B_Block,BFT,240,NA,W_ATL,10/29/2011,11/20/2011,23
511105600,2573,Stanford,B_Block,BFT,243,NA,GSL,10/25/2011,11/3/2011,10
511105600,2574,Stanford,B_Block,BFT,243,NA,W_ATL,11/4/2011,2/6/2012,95
511105600,2575,Stanford,B_Block,BFT,243,NA,CAR,2/7/2012,2/28/2012,22
511105600,2576,Stanford,B_Block,BFT,243,NA,W_ATL,2/29/2012,3/4/2012,5
511105600,2577,Stanford,B_Block,BFT,243,NA,CAR,3/5/2012,3/16/2012,12
511202800,2578,Stanford,B_Block,BFT,270,NA,GSL,9/23/2012,10/9/2012,17
511202800,2579,Stanford,B_Block,BFT,270,NA,W_ATL,10/10/2012,6/6/2013,240
511202800,2580,Stanford,B_Block,BFT,270,NA,CAR,6/7/2013,6/20/2013,14
511202800,2581,Stanford,B_Block,BFT,270,NA,W_ATL,6/21/2013,7/2/2013,12
511203000,2582,Stanford,B_Block,BFT,283,NA,GSL,9/24/2012,10/7/2012,14
511203000,2583,Stanford,B_Block,BFT,283,NA,W_ATL,10/8/2012,10/9/2012,2
511203000,2584,Stanford,B_Block,BFT,283,NA,GSL,10/10/2012,10/27/2012,18
511203000,2585,Stanford,B_Block,BFT,283,NA,W_ATL,10/28/2012,11/29/2012,33
511203000,2586,Stanford,B_Block,BFT,283,NA,CAR,11/30/2012,12/22/2012,23
511203000,2587,Stanford,B_Block,BFT,283,NA,W_ATL,12/23/2012,12/25/2012,3
511203000,2588,Stanford,B_Block,BFT,283,NA,CAR,12/26/2012,12/27/2012,2
511203000,2589,Stanford,B_Block,BFT,283,NA,W_ATL,12/28/2012,3/31/2013,94
511203000,2590,Stanford,B_Block,BFT,283,NA,CAR,4/1/2013,4/2/2013,2
511203000,2591,Stanford,B_Block,BFT,283,NA,GOM,4/3/2013,6/11/2013,70
511203000,2592,Stanford,B_Block,BFT,283,NA,CAR,6/12/2013,6/20/2013,9
511203000,2593,Stanford,B_Block,BFT,283,NA,W_ATL,6/21/2013,7/1/2013,11
511203200,2594,Stanford,B_Block,BFT,260,NA,GSL,9/24/2012,10/5/2012,12
511203200,2595,Stanford,B_Block,BFT,260,NA,W_ATL,10/6/2012,12/17/2012,73
511203200,2596,Stanford,B_Block,BFT,260,NA,CAR,12/18/2012,1/12/2013,26
511203200,2597,Stanford,B_Block,BFT,260,NA,W_ATL,1/13/2013,2/4/2013,23
511203200,2598,Stanford,B_Block,BFT,260,NA,CAR,2/5/2013,2/6/2013,2
511203200,2599,Stanford,B_Block,BFT,260,NA,W_ATL,2/7/2013,4/19/2013,72
511203200,2600,Stanford,B_Block,BFT,260,NA,CAR,4/20/2013,4/24/2013,5
511203200,2601,Stanford,B_Block,BFT,260,NA,W_ATL,4/25/2013,7/11/2013,78
511203300,2602,Stanford,B_Block,BFT,278,NA,GSL,9/24/2012,10/9/2012,16
511203300,2603,Stanford,B_Block,BFT,278,NA,W_ATL,10/10/2012,11/27/2012,49
511203300,2604,Stanford,B_Block,BFT,278,NA,CAR,11/28/2012,12/19/2012,22
511203300,2605,Stanford,B_Block,BFT,278,NA,GOM,12/20/2012,12/24/2012,5
511203300,2606,Stanford,B_Block,BFT,278,NA,CAR,12/25/2012,12/29/2012,5
511203300,2607,Stanford,B_Block,BFT,278,NA,W_ATL,12/30/2012,1/3/2013,5
511203300,2608,Stanford,B_Block,BFT,278,NA,CAR,1/4/2013,1/7/2013,4
511203300,2609,Stanford,B_Block,BFT,278,NA,W_ATL,1/8/2013,1/10/2013,3
511203300,2610,Stanford,B_Block,BFT,278,NA,CAR,1/11/2013,1/22/2013,12
511203300,2611,Stanford,B_Block,BFT,278,NA,W_ATL,1/23/2013,1/27/2013,5
511203300,2612,Stanford,B_Block,BFT,278,NA,CAR,1/28/2013,2/7/2013,11
511203300,2613,Stanford,B_Block,BFT,278,NA,GOM,2/8/2013,5/8/2013,90
511203400,2614,Stanford,B_Block,BFT,270,NA,GSL,9/29/2012,10/14/2012,16
511203400,2615,Stanford,B_Block,BFT,270,NA,W_ATL,10/15/2012,2/10/2013,119
511203400,2616,Stanford,B_Block,BFT,270,NA,SC_ATL,2/11/2013,3/7/2013,25
511203400,2617,Stanford,B_Block,BFT,270,NA,SE_ATL,3/8/2013,3/20/2013,13
511203400,2618,Stanford,B_Block,BFT,270,NA,E_ATL,3/21/2013,6/20/2013,92
511203400,2619,Stanford,B_Block,BFT,270,NA,NC_ATL,6/21/2013,7/12/2013,22
511203500,2620,Stanford,B_Block,BFT,259,NA,GSL,9/29/2012,10/5/2012,7
511203500,2621,Stanford,B_Block,BFT,259,NA,W_ATL,10/6/2012,1/27/2013,114
511203500,2622,Stanford,B_Block,BFT,259,NA,CAR,1/28/2013,2/23/2013,27
511203500,2623,Stanford,B_Block,BFT,259,NA,GOM,2/24/2013,7/21/2013,148
511203600,2624,Stanford,B_Block,BFT,261,NA,GSL,9/29/2012,10/14/2012,16
511203600,2625,Stanford,B_Block,BFT,261,NA,W_ATL,10/15/2012,4/18/2013,186
511203600,2626,Stanford,B_Block,BFT,261,NA,SC_ATL,4/19/2013,4/24/2013,6
511203700,2627,Stanford,B_Block,BFT,268,NA,GSL,9/29/2012,10/24/2012,26
511203700,2628,Stanford,B_Block,BFT,268,NA,W_ATL,10/25/2012,11/27/2012,34
511203700,2629,Stanford,B_Block,BFT,268,NA,CAR,11/28/2012,11/28/2012,1
511203700,2630,Stanford,B_Block,BFT,268,NA,GOM,11/29/2012,6/11/2013,195
511203800,2631,Stanford,B_Block,BFT,277,NA,GSL,10/5/2012,11/15/2012,42
511203800,2632,Stanford,B_Block,BFT,277,NA,W_ATL,11/16/2012,12/26/2012,41
511203800,2633,Stanford,B_Block,BFT,277,NA,CAR,12/27/2012,1/1/2013,6
511203800,2634,Stanford,B_Block,BFT,277,NA,W_ATL,1/2/2013,3/5/2013,63
511203800,2635,Stanford,B_Block,BFT,277,NA,CAR,3/6/2013,3/11/2013,6
511203800,2636,Stanford,B_Block,BFT,277,NA,GOM,3/12/2013,5/2/2013,52
511203900,2637,Stanford,B_Block,BFT,273,NA,GSL,10/5/2012,10/11/2012,7
511203900,2638,Stanford,B_Block,BFT,273,NA,W_ATL,10/12/2012,12/15/2012,65
511203900,2639,Stanford,B_Block,BFT,273,NA,CAR,12/16/2012,12/23/2012,8
511203900,2640,Stanford,B_Block,BFT,273,NA,GOM,12/24/2012,5/15/2013,143
511203900,2641,Stanford,B_Block,BFT,273,NA,CAR,5/16/2013,5/18/2013,3
511203900,2642,Stanford,B_Block,BFT,273,NA,W_ATL,5/19/2013,7/30/2013,73
511203900,2643,Stanford,B_Block,BFT,273,NA,GSL,7/31/2013,8/1/2013,2
511204100,2644,Stanford,B_Block,BFT,284,NA,GSL,10/5/2012,10/17/2012,13
511204100,2645,Stanford,B_Block,BFT,284,NA,W_ATL,10/18/2012,12/2/2012,46
511204100,2646,Stanford,B_Block,BFT,284,NA,CAR,12/3/2012,12/4/2012,2
511204100,2647,Stanford,B_Block,BFT,284,NA,GOM,12/5/2012,6/8/2013,186
511204100,2648,Stanford,B_Block,BFT,284,NA,CAR,6/9/2013,6/12/2013,4
511204100,2649,Stanford,B_Block,BFT,284,NA,W_ATL,6/13/2013,8/2/2013,51
511204400,2650,Stanford,B_Block,BFT,265,NA,GSL,10/9/2012,10/21/2012,13
511204400,2651,Stanford,B_Block,BFT,265,NA,W_ATL,10/22/2012,11/28/2012,38
511204400,2652,Stanford,B_Block,BFT,265,NA,CAR,11/29/2012,12/9/2012,11
511204400,2653,Stanford,B_Block,BFT,265,NA,GOM,12/10/2012,12/24/2012,15
511204400,2654,Stanford,B_Block,BFT,265,NA,CAR,12/25/2012,12/26/2012,2
511204400,2655,Stanford,B_Block,BFT,265,NA,W_ATL,12/27/2012,1/3/2013,8
511204400,2656,Stanford,B_Block,BFT,265,NA,CAR,1/4/2013,1/4/2013,1
511204400,2657,Stanford,B_Block,BFT,265,NA,W_ATL,1/5/2013,1/10/2013,6
511204600,2658,Stanford,B_Block,BFT,250,NA,GSL,10/9/2012,11/3/2012,26
511204600,2659,Stanford,B_Block,BFT,250,NA,W_ATL,11/4/2012,2/9/2013,98
511300501,2660,Stanford,B_Block,BFT,232,NA,W_ATL,4/1/2013,5/26/2013,56
511300501,2661,Stanford,B_Block,BFT,232,NA,GSL,5/27/2013,5/31/2013,5
511300501,2662,Stanford,B_Block,BFT,232,NA,W_ATL,6/1/2013,7/5/2013,35
511300501,2663,Stanford,B_Block,BFT,232,NA,GSL,7/6/2013,7/7/2013,2
511300501,2664,Stanford,B_Block,BFT,232,NA,W_ATL,7/8/2013,7/22/2013,15
511300501,2665,Stanford,B_Block,BFT,232,NA,GSL,7/23/2013,7/28/2013,6
511300501,2666,Stanford,B_Block,BFT,232,NA,W_ATL,7/29/2013,11/2/2013,97
511300501,2667,Stanford,B_Block,BFT,232,NA,GSL,11/3/2013,11/9/2013,7
511300501,2668,Stanford,B_Block,BFT,232,NA,W_ATL,11/10/2013,11/22/2013,13
511300501,2669,Stanford,B_Block,BFT,232,NA,GSL,11/23/2013,11/25/2013,3
511300501,2670,Stanford,B_Block,BFT,232,NA,W_ATL,11/26/2013,1/5/2014,41
511301500,2671,Stanford,B_Block,BFT,284,NA,GSL,9/28/2013,10/18/2013,21
511301500,2672,Stanford,B_Block,BFT,284,NA,W_ATL,10/19/2013,11/20/2013,33
511301500,2673,Stanford,B_Block,BFT,284,NA,CAR,11/21/2013,11/24/2013,4
511301500,2674,Stanford,B_Block,BFT,284,NA,GOM,11/25/2013,5/15/2014,172
511301600,2675,Stanford,B_Block,BFT,251,NA,GSL,9/28/2013,10/10/2013,13
511301600,2676,Stanford,B_Block,BFT,251,NA,W_ATL,10/11/2013,12/4/2013,55
511301600,2677,Stanford,B_Block,BFT,251,NA,CAR,12/5/2013,12/12/2013,8
511301600,2678,Stanford,B_Block,BFT,251,NA,GOM,12/13/2013,12/17/2013,5
511301600,2679,Stanford,B_Block,BFT,251,NA,CAR,12/18/2013,12/25/2013,8
511301600,2680,Stanford,B_Block,BFT,251,NA,GOM,12/26/2013,12/26/2013,1
511301600,2681,Stanford,B_Block,BFT,251,NA,CAR,12/27/2013,1/6/2014,11
511301600,2682,Stanford,B_Block,BFT,251,NA,W_ATL,1/7/2014,3/13/2014,66
511301600,2683,Stanford,B_Block,BFT,251,NA,CAR,3/14/2014,3/16/2014,3
511301600,2684,Stanford,B_Block,BFT,251,NA,GOM,3/17/2014,6/5/2014,81
511301600,2685,Stanford,B_Block,BFT,251,NA,CAR,6/6/2014,6/11/2014,6
511301600,2686,Stanford,B_Block,BFT,251,NA,W_ATL,6/12/2014,7/15/2014,34
511301700,2687,Stanford,B_Block,BFT,282,NA,GSL,9/29/2013,10/12/2013,14
511301700,2688,Stanford,B_Block,BFT,282,NA,W_ATL,10/13/2013,1/16/2014,96
511301700,2689,Stanford,B_Block,BFT,282,NA,CAR,1/17/2014,1/20/2014,4
511301700,2690,Stanford,B_Block,BFT,282,NA,GOM,1/21/2014,2/14/2014,25
511301900,2691,Stanford,B_Block,BFT,262,NA,GSL,9/29/2013,10/31/2013,33
511301900,2692,Stanford,B_Block,BFT,262,NA,W_ATL,11/1/2013,2/9/2014,101
511301900,2693,Stanford,B_Block,BFT,262,NA,NC_ATL,2/10/2014,2/12/2014,3
511301900,2694,Stanford,B_Block,BFT,262,NA,SC_ATL,2/13/2014,2/14/2014,2
511301900,2695,Stanford,B_Block,BFT,262,NA,SE_ATL,2/15/2014,2/16/2014,2
511301900,2696,Stanford,B_Block,BFT,262,NA,E_ATL,2/17/2014,2/21/2014,5
511301900,2697,Stanford,B_Block,BFT,262,NA,NC_ATL,2/22/2014,3/11/2014,18
511301900,2698,Stanford,B_Block,BFT,262,NA,E_ATL,3/12/2014,4/8/2014,28
511301900,2699,Stanford,B_Block,BFT,262,NA,NC_ATL,4/9/2014,4/11/2014,3
511301900,2700,Stanford,B_Block,BFT,262,NA,SC_ATL,4/12/2014,4/25/2014,14
511301900,2701,Stanford,B_Block,BFT,262,NA,W_ATL,4/26/2014,4/29/2014,4
511301900,2702,Stanford,B_Block,BFT,262,NA,SC_ATL,4/30/2014,4/30/2014,1
511301900,2703,Stanford,B_Block,BFT,262,NA,W_ATL,5/1/2014,6/25/2014,56
511301900,2704,Stanford,B_Block,BFT,262,NA,GSL,6/26/2014,7/15/2014,20
511302100,2705,Stanford,B_Block,BFT,265,NA,GSL,9/29/2013,10/18/2013,20
511302100,2706,Stanford,B_Block,BFT,265,NA,W_ATL,10/19/2013,11/24/2013,37
511302100,2707,Stanford,B_Block,BFT,265,NA,CAR,11/25/2013,12/24/2013,30
511302100,2708,Stanford,B_Block,BFT,265,NA,W_ATL,12/25/2013,1/27/2014,34
511302200,2709,Stanford,B_Block,BFT,271,NA,GSL,9/29/2013,10/13/2013,15
511302200,2710,Stanford,B_Block,BFT,271,NA,W_ATL,10/14/2013,12/9/2013,57
511302200,2711,Stanford,B_Block,BFT,271,NA,CAR,12/10/2013,12/14/2013,5
511302200,2712,Stanford,B_Block,BFT,271,NA,GOM,12/15/2013,1/15/2014,32
511302200,2713,Stanford,B_Block,BFT,271,NA,CAR,1/16/2014,1/17/2014,2
511302200,2714,Stanford,B_Block,BFT,271,NA,W_ATL,1/18/2014,1/26/2014,9
511302200,2715,Stanford,B_Block,BFT,271,NA,CAR,1/27/2014,1/31/2014,5
511302200,2716,Stanford,B_Block,BFT,271,NA,GOM,2/1/2014,4/30/2014,89
511302400,2717,Stanford,B_Block,BFT,274,NA,GSL,9/30/2013,10/20/2013,21
511302400,2718,Stanford,B_Block,BFT,274,NA,W_ATL,10/21/2013,12/13/2013,54
511302400,2719,Stanford,B_Block,BFT,274,NA,CAR,12/14/2013,12/23/2013,10
511302400,2720,Stanford,B_Block,BFT,274,NA,GOM,12/24/2013,1/5/2014,13
511302400,2721,Stanford,B_Block,BFT,274,NA,CAR,1/6/2014,1/9/2014,4
511302400,2722,Stanford,B_Block,BFT,274,NA,W_ATL,1/10/2014,1/24/2014,15
511302400,2723,Stanford,B_Block,BFT,274,NA,CAR,1/25/2014,1/30/2014,6
511302400,2724,Stanford,B_Block,BFT,274,NA,GOM,1/31/2014,4/17/2014,77
511302500,2725,Stanford,B_Block,BFT,269,NA,GSL,9/30/2013,10/9/2013,10
511302500,2726,Stanford,B_Block,BFT,269,NA,W_ATL,10/10/2013,11/7/2013,29
511302900,2727,Stanford,B_Block,BFT,277,NA,GSL,9/30/2013,10/26/2013,27
511302900,2728,Stanford,B_Block,BFT,277,NA,W_ATL,10/27/2013,12/10/2013,45
511302900,2729,Stanford,B_Block,BFT,277,NA,CAR,12/11/2013,1/13/2014,34
511302900,2730,Stanford,B_Block,BFT,277,NA,W_ATL,1/14/2014,1/22/2014,9
511302900,2731,Stanford,B_Block,BFT,277,NA,CAR,1/23/2014,2/13/2014,22
511302900,2732,Stanford,B_Block,BFT,277,NA,GOM,2/14/2014,5/20/2014,96
511303100,2733,Stanford,B_Block,BFT,269,NA,GSL,10/1/2013,10/29/2013,29
511303100,2734,Stanford,B_Block,BFT,269,NA,W_ATL,10/30/2013,1/30/2014,93
511303100,2735,Stanford,B_Block,BFT,269,NA,CAR,1/31/2014,2/2/2014,3
511303100,2736,Stanford,B_Block,BFT,269,NA,GOM,2/3/2014,6/5/2014,123
511303100,2737,Stanford,B_Block,BFT,269,NA,CAR,6/6/2014,6/10/2014,5
511303100,2738,Stanford,B_Block,BFT,269,NA,W_ATL,6/11/2014,7/25/2014,45
511303200,2739,Stanford,B_Block,BFT,313,NA,GSL,10/1/2013,10/14/2013,14
511303200,2740,Stanford,B_Block,BFT,313,NA,W_ATL,10/15/2013,1/1/2014,79
511303200,2741,Stanford,B_Block,BFT,313,NA,CAR,1/2/2014,1/8/2014,7
511303200,2742,Stanford,B_Block,BFT,313,NA,W_ATL,1/9/2014,2/15/2014,38
511303300,2743,Stanford,B_Block,BFT,298,NA,GSL,10/1/2013,10/10/2013,10
511303300,2744,Stanford,B_Block,BFT,298,NA,W_ATL,10/11/2013,11/25/2013,46
511303300,2745,Stanford,B_Block,BFT,298,NA,CAR,11/26/2013,12/1/2013,6
511303300,2746,Stanford,B_Block,BFT,298,NA,GOM,12/2/2013,6/12/2014,193
511303300,2747,Stanford,B_Block,BFT,298,NA,CAR,6/13/2014,6/14/2014,2
511400200,2748,Stanford,B_Block,BFT,256,NA,SE_ATL,5/13/2014,6/6/2014,25
511400200,2749,Stanford,B_Block,BFT,256,NA,SC_ATL,6/7/2014,6/8/2014,2
511400200,2750,Stanford,B_Block,BFT,256,NA,NC_ATL,6/9/2014,6/20/2014,12
511400200,2751,Stanford,B_Block,BFT,256,NA,W_ATL,6/21/2014,11/16/2014,149
511400300,2752,Stanford,B_Block,BFT,235,NA,SE_ATL,5/13/2014,6/23/2014,42
511400300,2753,Stanford,B_Block,BFT,235,NA,SC_ATL,6/24/2014,6/26/2014,3
511400300,2754,Stanford,B_Block,BFT,235,NA,NC_ATL,6/27/2014,6/27/2014,1
511400300,2755,Stanford,B_Block,BFT,235,NA,E_ATL,6/28/2014,7/14/2014,17
