Rec_ID,Tag_ID,Investigator,Contact_Person,Species,Length_cm,Weight_kg,Stock_Area,Start_Date,End_Date,Days_Area
1139,2008_36217,LPRC,M_Lutcavage,BFT,260,NA,GSL,9/3/2008,9/3/2008,1
1140,2008_36217,LPRC,M_Lutcavage,BFT,260,NA,W_ATL,9/4/2008,9/7/2008,4
1141,2008_36976,LPRC,M_Lutcavage,BFT,210,NA,W_ATL,8/13/2008,8/25/2008,13
1142,2008_68363,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,8/13/2008,1/23/2009,164
1143,2008_68363,LPRC,M_Lutcavage,BFT,241,NA,CAR,1/24/2009,3/7/2009,43
1144,2008_68363,LPRC,M_Lutcavage,BFT,241,NA,GOM,3/10/2009,5/16/2009,68
1145,2008_79160,LPRC,M_Lutcavage,BFT,272,NA,GSL,8/31/2008,9/3/2008,4
1146,2008_79160,LPRC,M_Lutcavage,BFT,272,NA,W_ATL,9/4/2008,9/4/2008,1
1147,2008_79160,LPRC,M_Lutcavage,BFT,272,NA,GSL,9/5/2008,9/5/2008,1
1148,2008_82977,LPRC,M_Lutcavage,BFT,139,NA,W_ATL,6/27/2008,3/10/2009,257
1149,2008_82977,LPRC,M_Lutcavage,BFT,139,NA,CAR,3/11/2009,4/3/2009,24
1150,2008_82977,LPRC,M_Lutcavage,BFT,139,NA,W_ATL,4/4/2009,6/27/2009,85
1151,2008_82986,LPRC,M_Lutcavage,BFT,145,NA,W_ATL,10/8/2008,3/4/2009,148
1152,2008_82986,LPRC,M_Lutcavage,BFT,145,NA,CAR,3/5/2009,4/10/2009,37
1153,2008_82986,LPRC,M_Lutcavage,BFT,145,NA,W_ATL,4/11/2009,4/16/2009,6
1154,2008_82986,LPRC,M_Lutcavage,BFT,145,NA,CAR,4/17/2009,4/17/2009,1
1155,2008_82986,LPRC,M_Lutcavage,BFT,145,NA,W_ATL,4/18/2009,9/18/2009,154
1156,2008_83003,LPRC,M_Lutcavage,BFT,217,NA,W_ATL,8/8/2008,2/2/2009,179
1157,2008_83007,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,8/8/2008,4/7/2009,243
1158,2008_83009,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,8/8/2008,12/15/2008,130
1159,2008_83009,LPRC,M_Lutcavage,BFT,227,NA,CAR,12/16/2008,12/16/2008,1
1160,2008_83009,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,12/17/2008,12/17/2008,1
1161,2008_83009,LPRC,M_Lutcavage,BFT,227,NA,CAR,12/18/2008,12/18/2008,1
1162,2008_83009,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,12/19/2008,12/21/2008,3
1163,2008_83009,LPRC,M_Lutcavage,BFT,227,NA,CAR,12/22/2008,1/13/2009,23
1164,2008_83009,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,1/16/2009,5/16/2009,121
1165,2008_83009,LPRC,M_Lutcavage,BFT,227,NA,CAR,5/17/2009,5/26/2009,10
1166,2008_83009,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,5/27/2009,8/8/2009,74
1167,2008_83010,LPRC,M_Lutcavage,BFT,245,NA,W_ATL,8/9/2008,11/30/2008,114
1168,2008_83010,LPRC,M_Lutcavage,BFT,245,NA,CAR,12/1/2008,12/7/2008,7
1169,2008_83010,LPRC,M_Lutcavage,BFT,245,NA,GOM,12/10/2008,4/6/2009,118
1170,2008_83011,LPRC,M_Lutcavage,BFT,245,NA,W_ATL,8/8/2008,11/19/2008,104
1171,2008_83012,LPRC,M_Lutcavage,BFT,217,NA,W_ATL,8/8/2008,9/9/2008,33
1172,2008_83012,LPRC,M_Lutcavage,BFT,217,NA,GSL,9/10/2008,9/10/2008,1
1173,2008_83012,LPRC,M_Lutcavage,BFT,217,NA,W_ATL,9/11/2008,1/8/2009,120
1174,2008_83012,LPRC,M_Lutcavage,BFT,217,NA,CAR,1/9/2009,1/21/2009,13
1175,2008_83012,LPRC,M_Lutcavage,BFT,217,NA,W_ATL,1/27/2009,2/2/2009,7
1176,2008_83012,LPRC,M_Lutcavage,BFT,217,NA,CAR,2/4/2009,2/4/2009,1
1177,2008_83012,LPRC,M_Lutcavage,BFT,217,NA,W_ATL,2/7/2009,5/4/2009,87
1178,2008_83012,LPRC,M_Lutcavage,BFT,217,NA,CAR,5/14/2009,5/16/2009,3
1179,2008_83012,LPRC,M_Lutcavage,BFT,217,NA,GOM,5/17/2009,6/17/2009,32
1180,2008_83012,LPRC,M_Lutcavage,BFT,217,NA,W_ATL,6/29/2009,8/8/2009,41
1181,2009_14217,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,2/20/2009,3/19/2009,28
1182,2009_14217,LPRC,M_Lutcavage,BFT,166,NA,CAR,3/21/2009,3/21/2009,1
1183,2009_14217,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,3/25/2009,3/25/2009,1
1184,2009_77068,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,2/27/2009,3/4/2009,6
1185,2009_77068,LPRC,M_Lutcavage,BFT,166,NA,CAR,3/7/2009,3/10/2009,4
1186,2009_77068,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,3/11/2009,3/12/2009,2
1187,2009_77068,LPRC,M_Lutcavage,BFT,166,NA,CAR,3/13/2009,3/18/2009,6
1188,2009_77068,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,3/20/2009,4/26/2009,38
1189,2009_77075,LPRC,M_Lutcavage,BFT,239,NA,W_ATL,5/30/2009,7/1/2009,33
1190,2009_85301,LPRC,M_Lutcavage,BFT,268,NA,W_ATL,8/11/2009,9/24/2009,45
1191,2009_85301,LPRC,M_Lutcavage,BFT,268,NA,NC_ATL,9/25/2009,10/6/2009,12
1192,2009_85301,LPRC,M_Lutcavage,BFT,268,NA,W_ATL,10/7/2009,10/21/2009,15
1193,2009_85301,LPRC,M_Lutcavage,BFT,268,NA,NC_ATL,10/22/2009,10/29/2009,8
1194,2009_85301,LPRC,M_Lutcavage,BFT,268,NA,W_ATL,10/30/2009,11/4/2009,6
1195,2009_85301,LPRC,M_Lutcavage,BFT,268,NA,NC_ATL,11/5/2009,11/8/2009,4
1196,2009_85301,LPRC,M_Lutcavage,BFT,268,NA,W_ATL,11/9/2009,11/21/2009,13
1197,2009_85301,LPRC,M_Lutcavage,BFT,268,NA,NC_ATL,11/22/2009,11/24/2009,3
1198,2009_85301,LPRC,M_Lutcavage,BFT,268,NA,W_ATL,11/25/2009,12/16/2009,22
1199,2009_85301,LPRC,M_Lutcavage,BFT,268,NA,NC_ATL,12/17/2009,12/18/2009,2
1200,2009_85301,LPRC,M_Lutcavage,BFT,268,NA,W_ATL,12/19/2009,12/31/2009,13
1201,2009_85301,LPRC,M_Lutcavage,BFT,268,NA,NC_ATL,1/1/2010,3/23/2010,82
1202,2009_85301,LPRC,M_Lutcavage,BFT,268,NA,SC_ATL,3/24/2010,3/24/2010,1
1203,2009_85301,LPRC,M_Lutcavage,BFT,268,NA,W_ATL,3/25/2010,6/10/2010,78
1204,2009_85301,LPRC,M_Lutcavage,BFT,268,NA,NC_ATL,6/11/2010,7/10/2010,30
1205,2009_85301,LPRC,M_Lutcavage,BFT,268,NA,W_ATL,7/11/2010,8/11/2010,32
1206,2009_91280,LPRC,M_Lutcavage,BFT,248,NA,W_ATL,8/15/2009,8/20/2009,6
1207,2009_91285,LPRC,M_Lutcavage,BFT,216,NA,W_ATL,8/18/2009,8/24/2009,7
1208,2009_91292,LPRC,M_Lutcavage,BFT,216,NA,W_ATL,8/18/2009,9/1/2009,15
1209,2009_93390,LPRC,M_Lutcavage,BFT,223,NA,GSL,9/20/2009,10/30/2009,41
1210,2009_93390,LPRC,M_Lutcavage,BFT,223,NA,W_ATL,10/31/2009,5/15/2010,197
1211,2009_93393,LPRC,M_Lutcavage,BFT,251,NA,GSL,9/12/2009,11/6/2009,56
1212,2009_93393,LPRC,M_Lutcavage,BFT,251,NA,W_ATL,11/7/2009,12/31/2009,55
1213,2009_95160,LPRC,M_Lutcavage,BFT,132,NA,W_ATL,9/21/2009,5/15/2010,237
1214,2009_95161,LPRC,M_Lutcavage,BFT,115,NA,W_ATL,9/21/2009,2/14/2010,147
1215,2009_95161,LPRC,M_Lutcavage,BFT,115,NA,CAR,2/15/2010,2/25/2010,11
1216,2009_95161,LPRC,M_Lutcavage,BFT,115,NA,W_ATL,2/26/2010,2/26/2010,1
1217,2009_95161,LPRC,M_Lutcavage,BFT,115,NA,CAR,2/27/2010,2/28/2010,2
1218,2009_95161,LPRC,M_Lutcavage,BFT,115,NA,W_ATL,3/1/2010,5/15/2010,76
1219,2009_95162,LPRC,M_Lutcavage,BFT,260,NA,W_ATL,10/11/2009,11/24/2009,45
1220,2009_95162,LPRC,M_Lutcavage,BFT,260,NA,SC_ATL,11/25/2009,12/18/2009,24
1221,2009_95167,LPRC,M_Lutcavage,BFT,116,NA,W_ATL,9/21/2009,5/15/2010,237
1222,2009_95169,LPRC,M_Lutcavage,BFT,206,NA,W_ATL,10/11/2009,5/15/2010,217
1223,2009_95176,LPRC,M_Lutcavage,BFT,NA,NA,GSL,9/20/2009,10/30/2009,41
1224,2009_95176,LPRC,M_Lutcavage,BFT,NA,NA,W_ATL,10/31/2009,5/15/2010,197
1225,2009_95187,LPRC,M_Lutcavage,BFT,236,NA,W_ATL,10/8/2009,12/1/2009,55
1226,2009_95187,LPRC,M_Lutcavage,BFT,236,NA,CAR,12/3/2009,12/6/2009,4
1227,2009_95188,LPRC,M_Lutcavage,BFT,245,NA,W_ATL,10/8/2009,11/3/2009,27
1228,2009_95189,LPRC,M_Lutcavage,BFT,260,NA,W_ATL,10/8/2009,11/28/2009,52
1229,2009_95190,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,10/9/2009,5/5/2010,209
1230,2009_95191,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,10/9/2009,12/1/2009,54
1231,2009_95192,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,10/9/2009,11/18/2009,41
1232,2009_95193,LPRC,M_Lutcavage,BFT,222,NA,W_ATL,10/10/2009,11/28/2009,50
1233,2009_95419,LPRC,M_Lutcavage,BFT,248,NA,W_ATL,8/9/2009,8/16/2009,8
1234,2010_100905,LPRC,M_Lutcavage,BFT,287,NA,GSL,8/29/2010,10/5/2010,38
1235,2010_100906,LPRC,M_Lutcavage,BFT,254,NA,GSL,8/29/2010,10/5/2010,38
1236,2010_55288,LPRC,M_Lutcavage,BFT,126,NA,W_ATL,9/16/2010,1/29/2011,136
1237,2010_55288,LPRC,M_Lutcavage,BFT,126,NA,CAR,1/30/2011,2/6/2011,8
1238,2010_55288,LPRC,M_Lutcavage,BFT,126,NA,W_ATL,2/7/2011,9/16/2011,222
1239,2010_55292,LPRC,M_Lutcavage,BFT,282,NA,GSL,8/24/2010,8/26/2010,3
1240,2010_55292,LPRC,M_Lutcavage,BFT,282,NA,W_ATL,8/27/2010,9/7/2010,12
1241,2010_55292,LPRC,M_Lutcavage,BFT,282,NA,GSL,9/8/2010,10/8/2010,31
1242,2010_55292,LPRC,M_Lutcavage,BFT,282,NA,W_ATL,10/9/2010,2/28/2011,143
1243,2010_55292,LPRC,M_Lutcavage,BFT,282,NA,CAR,3/1/2011,3/8/2011,8
1244,2010_55292,LPRC,M_Lutcavage,BFT,282,NA,GOM,3/9/2011,5/14/2011,67
1245,2010_55293,LPRC,M_Lutcavage,BFT,274,NA,GSL,8/24/2010,8/26/2010,3
1246,2010_55293,LPRC,M_Lutcavage,BFT,274,NA,W_ATL,8/27/2010,10/1/2010,36
1247,2010_55293,LPRC,M_Lutcavage,BFT,274,NA,GSL,10/2/2010,10/17/2010,16
1248,2010_55293,LPRC,M_Lutcavage,BFT,274,NA,W_ATL,10/18/2010,11/2/2010,16
1249,2010_55293,LPRC,M_Lutcavage,BFT,274,NA,GSL,11/3/2010,11/8/2010,6
1250,2010_55293,LPRC,M_Lutcavage,BFT,274,NA,W_ATL,11/9/2010,2/15/2011,99
1251,2010_55293,LPRC,M_Lutcavage,BFT,274,NA,CAR,2/16/2011,2/18/2011,3
1252,2010_55293,LPRC,M_Lutcavage,BFT,274,NA,GOM,2/19/2011,5/31/2011,102
1253,2010_55293,LPRC,M_Lutcavage,BFT,274,NA,W_ATL,6/1/2011,8/19/2011,80
1254,2010_55293,LPRC,M_Lutcavage,BFT,274,NA,GSL,8/20/2011,8/24/2011,5
1255,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,GSL,8/25/2010,8/27/2010,3
1256,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,W_ATL,8/28/2010,9/5/2010,9
1257,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,GSL,9/6/2010,9/22/2010,17
1258,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,W_ATL,9/23/2010,9/23/2010,1
1259,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,GSL,9/24/2010,9/24/2010,1
1260,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,W_ATL,9/25/2010,9/25/2010,1
1261,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,GSL,9/26/2010,9/26/2010,1
1262,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,W_ATL,9/27/2010,9/29/2010,3
1263,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,GSL,9/30/2010,10/1/2010,2
1264,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,W_ATL,10/2/2010,10/6/2010,5
1265,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,GSL,10/7/2010,10/7/2010,1
1266,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,W_ATL,10/8/2010,10/8/2010,1
1267,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,GSL,10/9/2010,10/17/2010,9
1268,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,W_ATL,10/18/2010,10/19/2010,2
1269,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,GSL,10/20/2010,10/26/2010,7
1270,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,W_ATL,10/27/2010,1/23/2011,89
1271,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,SC_ATL,1/24/2011,1/27/2011,4
1272,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,NC_ATL,1/28/2011,2/12/2011,16
1273,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,E_ATL,2/13/2011,2/24/2011,12
1274,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,NC_ATL,2/25/2011,3/5/2011,9
1275,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,SC_ATL,3/6/2011,3/13/2011,8
1276,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,W_ATL,3/14/2011,4/1/2011,19
1277,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,CAR,4/2/2011,4/13/2011,12
1278,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,GOM,4/14/2011,6/5/2011,53
1279,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,W_ATL,6/6/2011,6/6/2011,1
1280,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,CAR,6/7/2011,6/11/2011,5
1281,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,W_ATL,6/12/2011,6/27/2011,16
1282,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,GSL,6/28/2011,7/2/2011,5
1283,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,W_ATL,7/3/2011,7/14/2011,12
1284,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,GSL,7/15/2011,7/17/2011,3
1285,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,W_ATL,7/18/2011,7/27/2011,10
1286,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,GSL,7/28/2011,7/28/2011,1
1287,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,W_ATL,7/29/2011,8/2/2011,5
1288,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,GSL,8/3/2011,8/13/2011,11
1289,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,W_ATL,8/14/2011,8/18/2011,5
1290,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,GSL,8/19/2011,8/19/2011,1
1291,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,W_ATL,8/20/2011,8/23/2011,4
1292,2010_55294,LPRC,M_Lutcavage,BFT,301,NA,GSL,8/24/2011,8/25/2011,2
1293,2010_55308,LPRC,M_Lutcavage,BFT,223,NA,GSL,8/27/2010,8/31/2010,5
1294,2010_55308,LPRC,M_Lutcavage,BFT,223,NA,W_ATL,9/1/2010,12/20/2010,111
1295,2010_55308,LPRC,M_Lutcavage,BFT,223,NA,CAR,12/21/2010,12/30/2010,10
1296,2010_55308,LPRC,M_Lutcavage,BFT,223,NA,W_ATL,12/31/2010,1/6/2011,7
1297,2010_55308,LPRC,M_Lutcavage,BFT,223,NA,CAR,1/7/2011,1/18/2011,12
1298,2010_55308,LPRC,M_Lutcavage,BFT,223,NA,GOM,1/19/2011,1/22/2011,4
1299,2010_55308,LPRC,M_Lutcavage,BFT,223,NA,CAR,1/23/2011,1/27/2011,5
1300,2010_55308,LPRC,M_Lutcavage,BFT,223,NA,W_ATL,1/28/2011,2/9/2011,13
1301,2010_55308,LPRC,M_Lutcavage,BFT,223,NA,SC_ATL,2/10/2011,3/12/2011,31
1302,2010_55308,LPRC,M_Lutcavage,BFT,223,NA,SE_ATL,3/13/2011,3/15/2011,3
1303,2010_55308,LPRC,M_Lutcavage,BFT,223,NA,SC_ATL,3/16/2011,4/19/2011,35
1304,2010_55308,LPRC,M_Lutcavage,BFT,223,NA,SE_ATL,4/20/2011,5/27/2011,38
1305,2010_55308,LPRC,M_Lutcavage,BFT,223,NA,GOM,5/28/2011,7/6/2011,40
1306,2010_55308,LPRC,M_Lutcavage,BFT,223,NA,SE_ATL,7/7/2011,7/24/2011,18
1307,2010_55308,LPRC,M_Lutcavage,BFT,223,NA,SC_ATL,7/25/2011,7/29/2011,5
1308,2010_55308,LPRC,M_Lutcavage,BFT,223,NA,NC_ATL,7/30/2011,7/31/2011,2
1309,2010_55308,LPRC,M_Lutcavage,BFT,223,NA,W_ATL,8/1/2011,8/26/2011,26
1310,2010_55308,LPRC,M_Lutcavage,BFT,223,NA,GSL,8/27/2011,8/27/2011,1
1311,2010_55349,LPRC,M_Lutcavage,BFT,128,NA,W_ATL,8/2/2010,7/5/2011,338
1312,2010_55369,LPRC,M_Lutcavage,BFT,125,NA,W_ATL,8/2/2010,8/2/2011,366
1313,2010_55447,LPRC,M_Lutcavage,BFT,251,NA,GSL,9/27/2010,10/4/2010,8
1314,2010_55447,LPRC,M_Lutcavage,BFT,251,NA,W_ATL,10/5/2010,10/29/2010,25
1315,2010_55447,LPRC,M_Lutcavage,BFT,251,NA,CAR,10/30/2010,11/12/2010,14
1316,2010_55447,LPRC,M_Lutcavage,BFT,251,NA,GOM,11/13/2010,5/16/2011,185
1317,2010_55447,LPRC,M_Lutcavage,BFT,251,NA,CAR,5/17/2011,6/6/2011,21
1318,2010_55447,LPRC,M_Lutcavage,BFT,251,NA,W_ATL,6/7/2011,8/29/2011,84
1319,2010_55447,LPRC,M_Lutcavage,BFT,251,NA,GSL,8/30/2011,9/27/2011,29
1320,2010_55450,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,9/18/2010,3/15/2011,179
1321,2010_55450,LPRC,M_Lutcavage,BFT,179,NA,CAR,3/16/2011,4/5/2011,21
1322,2010_55450,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,4/6/2011,5/3/2011,28
1323,2010_55451,LPRC,M_Lutcavage,BFT,248,NA,W_ATL,9/18/2010,2/23/2011,159
1324,2010_55452,LPRC,M_Lutcavage,BFT,236,NA,W_ATL,9/1/2010,9/26/2010,26
1325,2010_91286,LPRC,M_Lutcavage,BFT,233,NA,W_ATL,11/7/2010,12/13/2010,37
1326,2010_95172,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,8/31/2010,12/8/2010,100
1327,2010_95172,LPRC,M_Lutcavage,BFT,241,NA,CAR,12/9/2010,12/9/2010,1
1328,2010_95172,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,12/10/2010,12/25/2010,16
1329,2010_95172,LPRC,M_Lutcavage,BFT,241,NA,CAR,12/26/2010,12/30/2010,5
1330,2010_95172,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,12/31/2010,1/1/2011,2
1331,2010_95174,LPRC,M_Lutcavage,BFT,135,NA,W_ATL,8/3/2010,4/3/2011,244
1332,2010_95177,LPRC,M_Lutcavage,BFT,190,NA,W_ATL,7/16/2010,3/16/2011,244
1333,2010_95178,LPRC,M_Lutcavage,BFT,131,NA,W_ATL,9/15/2010,2/2/2011,141
1334,2010_95178,LPRC,M_Lutcavage,BFT,131,NA,CAR,2/3/2011,2/4/2011,2
1335,2010_95178,LPRC,M_Lutcavage,BFT,131,NA,W_ATL,2/5/2011,3/6/2011,30
1336,2010_95178,LPRC,M_Lutcavage,BFT,131,NA,CAR,3/7/2011,3/13/2011,7
1337,2010_95178,LPRC,M_Lutcavage,BFT,131,NA,W_ATL,3/14/2011,5/15/2011,63
1338,2010_95180,LPRC,M_Lutcavage,BFT,138,NA,W_ATL,9/7/2010,10/23/2010,47
1339,2010_95181,LPRC,M_Lutcavage,BFT,170,NA,W_ATL,8/31/2010,1/3/2011,126
1340,2010_95181,LPRC,M_Lutcavage,BFT,170,NA,CAR,1/4/2011,1/13/2011,10
1341,2010_95181,LPRC,M_Lutcavage,BFT,170,NA,W_ATL,1/14/2011,1/14/2011,1
1342,2010_95181,LPRC,M_Lutcavage,BFT,170,NA,CAR,1/15/2011,1/18/2011,4
1343,2010_95181,LPRC,M_Lutcavage,BFT,170,NA,W_ATL,1/19/2011,1/29/2011,11
1344,2010_95181,LPRC,M_Lutcavage,BFT,170,NA,CAR,1/30/2011,2/1/2011,3
1345,2010_95181,LPRC,M_Lutcavage,BFT,170,NA,W_ATL,2/2/2011,2/20/2011,19
1346,2010_95181,LPRC,M_Lutcavage,BFT,170,NA,CAR,2/21/2011,2/24/2011,4
1347,2010_95181,LPRC,M_Lutcavage,BFT,170,NA,W_ATL,2/25/2011,3/14/2011,18
1348,2010_95181,LPRC,M_Lutcavage,BFT,170,NA,CAR,3/15/2011,4/7/2011,24
1349,2010_95181,LPRC,M_Lutcavage,BFT,170,NA,W_ATL,4/8/2011,5/1/2011,24
1350,2010_95183,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,10/24/2010,11/30/2010,38
1351,2010_95183,LPRC,M_Lutcavage,BFT,241,NA,CAR,12/1/2010,1/10/2011,41
1352,2010_95183,LPRC,M_Lutcavage,BFT,241,NA,GOM,1/11/2011,5/15/2011,125
1353,2010_95186,LPRC,M_Lutcavage,BFT,132,NA,W_ATL,9/29/2010,5/29/2011,243
1354,2010_96076,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,9/17/2010,1/28/2011,134
1355,2010_96078,LPRC,M_Lutcavage,BFT,210,NA,W_ATL,9/16/2010,11/3/2010,49
1356,2010_96079,LPRC,M_Lutcavage,BFT,201,NA,W_ATL,9/16/2010,11/3/2010,49
1357,2011_100905,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,10/6/2011,3/8/2012,155
1358,2011_100906,LPRC,M_Lutcavage,BFT,210,NA,W_ATL,10/22/2011,1/11/2012,82
1359,2011_107753,LPRC,M_Lutcavage,BFT,121,NA,W_ATL,10/3/2011,1/17/2012,107
1360,2011_107754,LPRC,M_Lutcavage,BFT,119,NA,W_ATL,9/22/2011,9/4/2012,349
1361,2011_107754,LPRC,M_Lutcavage,BFT,119,NA,GSL,9/5/2012,9/5/2012,1
1362,2011_107754,LPRC,M_Lutcavage,BFT,119,NA,W_ATL,9/6/2012,9/22/2012,17
1363,2011_107758,LPRC,M_Lutcavage,BFT,119,NA,W_ATL,9/22/2011,9/22/2012,367
1364,2011_107759,LPRC,M_Lutcavage,BFT,146,NA,W_ATL,10/3/2011,7/3/2012,275
1365,2011_107761,LPRC,M_Lutcavage,BFT,113,NA,W_ATL,8/20/2011,8/20/2012,367
1366,2011_107762,LPRC,M_Lutcavage,BFT,121,NA,W_ATL,8/20/2011,3/25/2012,219
1367,2011_107762,LPRC,M_Lutcavage,BFT,121,NA,NC_ATL,3/26/2012,4/11/2012,17
1368,2011_107762,LPRC,M_Lutcavage,BFT,121,NA,W_ATL,4/12/2012,8/20/2012,131
1369,2011_107764,LPRC,M_Lutcavage,BFT,231,NA,W_ATL,9/15/2011,1/25/2012,133
1370,2011_107765,LPRC,M_Lutcavage,BFT,150,NA,W_ATL,10/3/2011,2/17/2012,138
1371,2011_107766,LPRC,M_Lutcavage,BFT,201,NA,W_ATL,10/7/2011,4/5/2012,182
1372,2011_107774,LPRC,M_Lutcavage,BFT,201,NA,W_ATL,9/21/2011,9/21/2012,367
1373,2011_107776,LPRC,M_Lutcavage,BFT,248,NA,GSL,9/15/2011,9/15/2011,1
1374,2011_107776,LPRC,M_Lutcavage,BFT,248,NA,W_ATL,9/16/2011,10/6/2011,21
1375,2011_107776,LPRC,M_Lutcavage,BFT,248,NA,GSL,10/7/2011,10/10/2011,4
1376,2011_107776,LPRC,M_Lutcavage,BFT,248,NA,W_ATL,10/11/2011,10/11/2011,1
1377,2011_107776,LPRC,M_Lutcavage,BFT,248,NA,GSL,10/12/2011,10/16/2011,5
1378,2011_107776,LPRC,M_Lutcavage,BFT,248,NA,W_ATL,10/17/2011,1/27/2012,103
1379,2011_107776,LPRC,M_Lutcavage,BFT,248,NA,CAR,1/28/2012,2/1/2012,5
1380,2011_107776,LPRC,M_Lutcavage,BFT,248,NA,GOM,2/2/2012,5/8/2012,97
1381,2011_107778,LPRC,M_Lutcavage,BFT,119,NA,W_ATL,9/20/2011,9/20/2012,367
1382,2011_107779,LPRC,M_Lutcavage,BFT,119,NA,W_ATL,9/21/2011,9/21/2012,367
1383,2011_107780,LPRC,M_Lutcavage,BFT,272,NA,GSL,9/21/2011,10/19/2011,29
1384,2011_107780,LPRC,M_Lutcavage,BFT,272,NA,W_ATL,10/20/2011,10/23/2011,4
1385,2011_107780,LPRC,M_Lutcavage,BFT,272,NA,GSL,10/24/2011,11/4/2011,12
1386,2011_107780,LPRC,M_Lutcavage,BFT,272,NA,W_ATL,11/5/2011,11/23/2011,19
1387,2011_107780,LPRC,M_Lutcavage,BFT,272,NA,CAR,11/24/2011,11/26/2011,3
1388,2011_107780,LPRC,M_Lutcavage,BFT,272,NA,GOM,11/27/2011,1/21/2012,56
1389,2011_107780,LPRC,M_Lutcavage,BFT,272,NA,CAR,1/22/2012,1/29/2012,8
1390,2011_107780,LPRC,M_Lutcavage,BFT,272,NA,W_ATL,1/30/2012,2/2/2012,4
1391,2011_107780,LPRC,M_Lutcavage,BFT,272,NA,CAR,2/3/2012,2/13/2012,11
1392,2011_107780,LPRC,M_Lutcavage,BFT,272,NA,GOM,2/14/2012,3/30/2012,46
1393,2011_107781,LPRC,M_Lutcavage,BFT,260,NA,GSL,9/23/2011,9/25/2011,3
1394,2011_107781,LPRC,M_Lutcavage,BFT,260,NA,W_ATL,9/26/2011,10/4/2011,9
1395,2011_107781,LPRC,M_Lutcavage,BFT,260,NA,GSL,10/5/2011,10/8/2011,4
1396,2011_107781,LPRC,M_Lutcavage,BFT,260,NA,W_ATL,10/9/2011,10/23/2011,15
1397,2011_107782,LPRC,M_Lutcavage,BFT,122,NA,W_ATL,10/3/2011,7/3/2012,275
1398,2011_107783,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,10/7/2011,7/7/2012,275
1399,2011_107786,LPRC,M_Lutcavage,BFT,119,NA,W_ATL,9/21/2011,9/21/2012,367
