"","FleetID","GearGrpCode","GearCode","YearC","TimePeriodID","SquareTypeCode","QuadID","Lat","Lon","Eff1","Eff1Type","DSetType","CatchUnit","BFT"
"248","012JP00","LL","LL",1960,12,"5x5",3,-7.5,-27.5,257957,"NO.HOOKS","n-","nr",67
"249","012JP00","LL","LL",1960,12,"5x5",3,-7.5,-32.5,82295,"NO.HOOKS","n-","nr",1
"250","012JP00","LL","LL",1960,12,"5x5",3,-12.5,-22.5,457145,"NO.HOOKS","n-","nr",54
"251","012JP00","LL","LL",1960,12,"5x5",3,-12.5,-27.5,676716,"NO.HOOKS","n-","nr",84
"252","012JP00","LL","LL",1960,12,"5x5",3,-12.5,-32.5,140894,"NO.HOOKS","n-","nr",109
"253","016MA00","TP","TRAP",1960,17,"1x1",4,34.5,-6.5,4,"NO.TRAPS","-w","kg",3714000
"254","017NO00","PS","PS",1960,15,"1x1",1,60.5,4.5,0,"-none-","-w","kg",3514000
"255","017NO00","PS","PS",1960,15,"1x1",1,62.5,5.5,0,"-none-","-w","kg",422000
"256","021ES00","TP","TRAP",1960,17,"1x1",4,36.5,-5.5,5,"NO.TRAPS","nw","kg",5603000
"257","021ES00","TP","TRAP",1960,17,"1x1",4,36.5,-5.5,5,"NO.TRAPS","nw","nr",41024
"258","021ES02","BB","BB",1960,17,"1x1",4,44.5,-2.5,0,"-none-","-w","kg",645000
"259","026YU00","PS","PS",1960,17,"5x5",1,42.5,17.5,18,"NO.BOATS","-w","kg",109000
"260","004CA00","RR","RR",1961,17,"1x1",4,43.5,-66.5,35,"NO.BOATS","nw","kg",10600
"261","004CA00","RR","RR",1961,17,"1x1",4,43.5,-66.5,35,"NO.BOATS","nw","nr",45
"262","004CA00","RR","RR",1961,17,"1x1",4,48.5,-53.5,6,"NO.BOATS","nw","kg",30100
"263","004CA00","RR","RR",1961,17,"1x1",4,48.5,-53.5,6,"NO.BOATS","nw","nr",133
"264","008FR00","BB","BB",1961,17,"1x1",4,44.5,-2.5,3700,"D.AT SEA","-w","kg",907000
"265","012JP00","LL","LL",1961,1,"5x5",2,-12.5,12.5,121046,"NO.HOOKS","n-","nr",1
"266","012JP00","LL","LL",1961,1,"5x5",3,-7.5,-32.5,306616,"NO.HOOKS","n-","nr",5
"267","012JP00","LL","LL",1961,1,"5x5",3,-12.5,-32.5,233128,"NO.HOOKS","n-","nr",1
"268","012JP00","LL","LL",1961,1,"5x5",3,-17.5,-22.5,84334,"NO.HOOKS","n-","nr",6
"269","012JP00","LL","LL",1961,2,"5x5",3,-2.5,-2.5,171294,"NO.HOOKS","n-","nr",1
"270","012JP00","LL","LL",1961,2,"5x5",3,-7.5,-32.5,137837,"NO.HOOKS","n-","nr",12
"271","012JP00","LL","LL",1961,2,"5x5",3,-12.5,-32.5,8579,"NO.HOOKS","n-","nr",4
"272","012JP00","LL","LL",1961,2,"5x5",3,-17.5,-22.5,8333,"NO.HOOKS","n-","nr",3
"273","012JP00","LL","LL",1961,3,"5x5",3,-2.5,-2.5,268448,"NO.HOOKS","n-","nr",15
"274","012JP00","LL","LL",1961,3,"5x5",3,-2.5,-7.5,106446,"NO.HOOKS","n-","nr",6
"275","012JP00","LL","LL",1961,3,"5x5",3,-7.5,-2.5,67506,"NO.HOOKS","n-","nr",28
"276","012JP00","LL","LL",1961,3,"5x5",3,-7.5,-32.5,106535,"NO.HOOKS","n-","nr",934
"277","012JP00","LL","LL",1961,3,"5x5",3,-12.5,-27.5,191214,"NO.HOOKS","n-","nr",224
"278","012JP00","LL","LL",1961,3,"5x5",3,-12.5,-32.5,23897,"NO.HOOKS","n-","nr",110
"279","012JP00","LL","LL",1961,3,"5x5",4,2.5,-2.5,461227,"NO.HOOKS","n-","nr",15
"280","012JP00","LL","LL",1961,4,"5x5",3,-2.5,-17.5,23261,"NO.HOOKS","n-","nr",1
"281","012JP00","LL","LL",1961,4,"5x5",3,-7.5,-22.5,20382,"NO.HOOKS","n-","nr",1
"282","012JP00","LL","LL",1961,4,"5x5",3,-12.5,-17.5,7740,"NO.HOOKS","n-","nr",4
"283","012JP00","LL","LL",1961,4,"5x5",3,-12.5,-22.5,20511,"NO.HOOKS","n-","nr",18
"284","012JP00","LL","LL",1961,4,"5x5",3,-12.5,-27.5,111708,"NO.HOOKS","n-","nr",204
"285","012JP00","LL","LL",1961,4,"5x5",4,2.5,-7.5,484142,"NO.HOOKS","n-","nr",1
"286","012JP00","LL","LL",1961,4,"5x5",4,2.5,-12.5,425933,"NO.HOOKS","n-","nr",6
"287","012JP00","LL","LL",1961,4,"5x5",4,7.5,-17.5,4386,"NO.HOOKS","n-","nr",1
"288","012JP00","LL","LL",1961,5,"5x5",3,-2.5,-12.5,397548,"NO.HOOKS","n-","nr",3
"289","012JP00","LL","LL",1961,5,"5x5",3,-2.5,-22.5,23576,"NO.HOOKS","n-","nr",3
"290","012JP00","LL","LL",1961,5,"5x5",3,-7.5,-17.5,29489,"NO.HOOKS","n-","nr",1
"291","012JP00","LL","LL",1961,5,"5x5",3,-7.5,-22.5,36378,"NO.HOOKS","n-","nr",3
"292","012JP00","LL","LL",1961,5,"5x5",3,-7.5,-27.5,55996,"NO.HOOKS","n-","nr",1
"293","012JP00","LL","LL",1961,5,"5x5",3,-12.5,-22.5,5031,"NO.HOOKS","n-","nr",1
"294","012JP00","LL","LL",1961,5,"5x5",3,-12.5,-27.5,27916,"NO.HOOKS","n-","nr",1
"295","012JP00","LL","LL",1961,5,"5x5",4,2.5,-12.5,152468,"NO.HOOKS","n-","nr",1
"296","012JP00","LL","LL",1961,5,"5x5",4,2.5,-22.5,61479,"NO.HOOKS","n-","nr",1
"297","012JP00","LL","LL",1961,5,"5x5",4,2.5,-27.5,16770,"NO.HOOKS","n-","nr",1
"298","012JP00","LL","LL",1961,5,"5x5",4,7.5,-12.5,345663,"NO.HOOKS","n-","nr",1
"299","012JP00","LL","LL",1961,5,"5x5",4,7.5,-17.5,320676,"NO.HOOKS","n-","nr",1
"300","012JP00","LL","LL",1961,5,"5x5",4,7.5,-22.5,218218,"NO.HOOKS","n-","nr",1
"301","012JP00","LL","LL",1961,5,"5x5",4,7.5,-27.5,104926,"NO.HOOKS","n-","nr",3
"302","012JP00","LL","LL",1961,5,"5x5",4,12.5,-22.5,314011,"NO.HOOKS","n-","nr",4
"303","012JP00","LL","LL",1961,6,"5x5",4,2.5,-32.5,46203,"NO.HOOKS","n-","nr",3
"304","012JP00","LL","LL",1961,6,"5x5",4,7.5,-32.5,99565,"NO.HOOKS","n-","nr",1
"305","012JP00","LL","LL",1961,6,"5x5",4,12.5,-22.5,559888,"NO.HOOKS","n-","nr",1
"306","012JP00","LL","LL",1961,7,"5x5",2,-7.5,7.5,421302,"NO.HOOKS","n-","nr",1
"307","012JP00","LL","LL",1961,7,"5x5",3,-7.5,-32.5,169374,"NO.HOOKS","n-","nr",3
"308","012JP00","LL","LL",1961,7,"5x5",3,-12.5,-32.5,70944,"NO.HOOKS","n-","nr",1
"309","012JP00","LL","LL",1961,7,"5x5",4,7.5,-27.5,101149,"NO.HOOKS","n-","nr",1
"310","012JP00","LL","LL",1961,7,"5x5",4,12.5,-27.5,273880,"NO.HOOKS","n-","nr",1
"311","012JP00","LL","LL",1961,8,"5x5",4,7.5,-32.5,16577,"NO.HOOKS","n-","nr",4
"312","012JP00","LL","LL",1961,8,"5x5",4,7.5,-37.5,17376,"NO.HOOKS","n-","nr",8
"313","012JP00","LL","LL",1961,8,"5x5",4,12.5,-22.5,120989,"NO.HOOKS","n-","nr",4
"314","012JP00","LL","LL",1961,8,"5x5",4,12.5,-27.5,411633,"NO.HOOKS","n-","nr",14
"315","012JP00","LL","LL",1961,8,"5x5",4,12.5,-32.5,137333,"NO.HOOKS","n-","nr",9
"316","012JP00","LL","LL",1961,8,"5x5",4,12.5,-37.5,96544,"NO.HOOKS","n-","nr",8
"317","012JP00","LL","LL",1961,8,"5x5",4,17.5,-22.5,194544,"NO.HOOKS","n-","nr",1
"318","012JP00","LL","LL",1961,8,"5x5",4,17.5,-27.5,77942,"NO.HOOKS","n-","nr",6
"319","012JP00","LL","LL",1961,9,"5x5",4,2.5,-27.5,8675,"NO.HOOKS","n-","nr",22
"320","012JP00","LL","LL",1961,9,"5x5",4,7.5,-27.5,24755,"NO.HOOKS","n-","nr",83
"321","012JP00","LL","LL",1961,9,"5x5",4,7.5,-32.5,44273,"NO.HOOKS","n-","nr",297
"322","012JP00","LL","LL",1961,9,"5x5",4,7.5,-37.5,26639,"NO.HOOKS","n-","nr",18
"323","012JP00","LL","LL",1961,9,"5x5",4,12.5,-27.5,59910,"NO.HOOKS","n-","nr",41
"324","012JP00","LL","LL",1961,9,"5x5",4,12.5,-32.5,8450,"NO.HOOKS","n-","nr",10
"325","012JP00","LL","LL",1961,9,"5x5",4,12.5,-37.5,51048,"NO.HOOKS","n-","nr",17
"326","012JP00","LL","LL",1961,9,"5x5",4,12.5,-42.5,144072,"NO.HOOKS","n-","nr",1
"327","012JP00","LL","LL",1961,9,"5x5",4,17.5,-22.5,49955,"NO.HOOKS","n-","nr",1
"328","012JP00","LL","LL",1961,9,"5x5",4,17.5,-27.5,112649,"NO.HOOKS","n-","nr",30
"329","012JP00","LL","LL",1961,10,"5x5",2,-12.5,2.5,238650,"NO.HOOKS","n-","nr",1
"330","012JP00","LL","LL",1961,10,"5x5",2,-12.5,12.5,56141,"NO.HOOKS","n-","nr",3
"331","012JP00","LL","LL",1961,10,"5x5",3,-2.5,-27.5,48922,"NO.HOOKS","n-","nr",288
"332","012JP00","LL","LL",1961,10,"5x5",3,-7.5,-7.5,337690,"NO.HOOKS","n-","nr",3
"333","012JP00","LL","LL",1961,10,"5x5",3,-7.5,-17.5,10836,"NO.HOOKS","n-","nr",1
"334","012JP00","LL","LL",1961,10,"5x5",4,2.5,-32.5,21775,"NO.HOOKS","n-","nr",276
"335","012JP00","LL","LL",1961,10,"5x5",4,2.5,-37.5,4401,"NO.HOOKS","n-","nr",23
"336","012JP00","LL","LL",1961,10,"5x5",4,2.5,-47.5,77271,"NO.HOOKS","n-","nr",1
"337","012JP00","LL","LL",1961,10,"5x5",4,7.5,-32.5,44353,"NO.HOOKS","n-","nr",725
"338","012JP00","LL","LL",1961,10,"5x5",4,7.5,-37.5,26801,"NO.HOOKS","n-","nr",330
"339","012JP00","LL","LL",1961,10,"5x5",4,7.5,-42.5,30890,"NO.HOOKS","n-","nr",9
"340","012JP00","LL","LL",1961,10,"5x5",4,12.5,-42.5,2967,"NO.HOOKS","n-","nr",3
"341","012JP00","LL","LL",1961,10,"5x5",4,12.5,-47.5,18576,"NO.HOOKS","n-","nr",3
"342","012JP00","LL","LL",1961,10,"5x5",4,12.5,-52.5,29864,"NO.HOOKS","n-","nr",1
"343","012JP00","LL","LL",1961,10,"5x5",4,12.5,-57.5,65597,"NO.HOOKS","n-","nr",4
"344","012JP00","LL","LL",1961,11,"5x5",2,-7.5,2.5,34856,"NO.HOOKS","n-","nr",1
"345","012JP00","LL","LL",1961,11,"5x5",3,-7.5,-12.5,215942,"NO.HOOKS","n-","nr",1
"346","012JP00","LL","LL",1961,11,"5x5",3,-7.5,-17.5,225511,"NO.HOOKS","n-","nr",3
"347","012JP00","LL","LL",1961,11,"5x5",3,-7.5,-22.5,61120,"NO.HOOKS","n-","nr",4
"348","012JP00","LL","LL",1961,11,"5x5",3,-12.5,-17.5,96028,"NO.HOOKS","n-","nr",3
"349","012JP00","LL","LL",1961,11,"5x5",3,-12.5,-22.5,11896,"NO.HOOKS","n-","nr",5
"350","012JP00","LL","LL",1961,11,"5x5",3,-12.5,-27.5,53055,"NO.HOOKS","n-","nr",101
"351","012JP00","LL","LL",1961,11,"5x5",3,-12.5,-32.5,4812,"NO.HOOKS","n-","nr",5
"352","012JP00","LL","LL",1961,11,"5x5",4,2.5,-32.5,9288,"NO.HOOKS","n-","nr",6
"353","012JP00","LL","LL",1961,11,"5x5",4,2.5,-37.5,11675,"NO.HOOKS","n-","nr",3
"354","012JP00","LL","LL",1961,11,"5x5",4,7.5,-22.5,16718,"NO.HOOKS","n-","nr",4
"355","012JP00","LL","LL",1961,11,"5x5",4,7.5,-42.5,6192,"NO.HOOKS","n-","nr",3
"356","012JP00","LL","LL",1961,11,"5x5",4,7.5,-47.5,9288,"NO.HOOKS","n-","nr",19
"357","012JP00","LL","LL",1961,11,"5x5",4,12.5,-52.5,18447,"NO.HOOKS","n-","nr",10
"358","012JP00","LL","LL",1961,12,"5x5",3,-7.5,-27.5,67125,"NO.HOOKS","n-","nr",1
"359","012JP00","LL","LL",1961,12,"5x5",3,-7.5,-32.5,146628,"NO.HOOKS","n-","nr",30
"360","012JP00","LL","LL",1961,12,"5x5",3,-12.5,-17.5,529603,"NO.HOOKS","n-","nr",1
"361","012JP00","LL","LL",1961,12,"5x5",3,-12.5,-22.5,210285,"NO.HOOKS","n-","nr",6
"362","012JP00","LL","LL",1961,12,"5x5",3,-12.5,-27.5,138898,"NO.HOOKS","n-","nr",5
"363","012JP00","LL","LL",1961,12,"5x5",3,-12.5,-32.5,67473,"NO.HOOKS","n-","nr",23
"364","012JP00","LL","LL",1961,12,"5x5",3,-17.5,-17.5,449423,"NO.HOOKS","n-","nr",13
"365","016MA00","PS","PS",1961,17,"5x5",4,32.5,-7.5,0,"-none-","-w","kg",2994000
"366","016MA00","TP","TRAP",1961,17,"1x1",4,34.5,-6.5,4,"NO.TRAPS","-w","kg",1377000
"367","017NO00","LL","LL",1961,15,"10x20",4,35,-30,0,"-none-","-w","kg",19000
"368","017NO00","PS","PS",1961,15,"1x1",1,60.5,4.5,0,"-none-","-w","kg",5526000
"369","017NO00","PS","PS",1961,15,"1x1",1,62.5,5.5,0,"-none-","-w","kg",2442000
"370","021ES00","TP","TRAP",1961,17,"1x1",4,36.5,-5.5,5,"NO.TRAPS","nw","kg",4610000
"371","021ES00","TP","TRAP",1961,17,"1x1",4,36.5,-5.5,5,"NO.TRAPS","nw","nr",32503
"372","021ES02","BB","BB",1961,17,"1x1",4,44.5,-2.5,4200,"D.AT SEA","-w","kg",546000
"373","026YU00","PS","PS",1961,17,"5x5",1,42.5,17.5,12,"NO.BOATS","-w","kg",123000
"374","002AR00","LL","LL",1962,9,"5x5",3,-37.5,-52.5,0,"-none-","-w","kg",23900
"375","002AR00","LL","LL",1962,10,"5x5",3,-37.5,-47.5,0,"-none-","-w","kg",37000
"376","002AR00","LL","LL",1962,11,"5x5",3,-32.5,-52.5,0,"-none-","-w","kg",19300
"377","002AR00","LL","LL",1962,11,"5x5",3,-37.5,-52.5,0,"-none-","-w","kg",7100
"378","002AR00","LL","LL",1962,12,"5x5",3,-32.5,-52.5,0,"-none-","-w","kg",18200
"379","004CA00","RR","RR",1962,17,"1x1",4,43.5,-66.5,38,"NO.BOATS","nw","kg",28600
"380","004CA00","RR","RR",1962,17,"1x1",4,43.5,-66.5,38,"NO.BOATS","nw","nr",117
"381","004CA00","RR","RR",1962,17,"1x1",4,48.5,-53.5,6,"NO.BOATS","nw","kg",10490
"382","004CA00","RR","RR",1962,17,"1x1",4,48.5,-53.5,6,"NO.BOATS","nw","nr",43
"383","008FR00","BB","BB",1962,17,"1x1",4,44.5,-2.5,4050,"D.AT SEA","-w","kg",965000
"384","012JP00","LL","LL",1962,1,"5x5",3,-7.5,-27.5,292560,"NO.HOOKS","n-","nr",9
"385","012JP00","LL","LL",1962,1,"5x5",3,-7.5,-32.5,717093,"NO.HOOKS","n-","nr",43
"386","012JP00","LL","LL",1962,1,"5x5",3,-12.5,-12.5,41778,"NO.HOOKS","n-","nr",10
"387","012JP00","LL","LL",1962,1,"5x5",3,-12.5,-22.5,143232,"NO.HOOKS","n-","nr",5
"388","012JP00","LL","LL",1962,1,"5x5",3,-12.5,-27.5,704802,"NO.HOOKS","n-","nr",26
"389","012JP00","LL","LL",1962,1,"5x5",3,-12.5,-32.5,252398,"NO.HOOKS","n-","nr",24
"390","012JP00","LL","LL",1962,1,"5x5",4,7.5,-27.5,17127,"NO.HOOKS","n-","nr",2
"391","012JP00","LL","LL",1962,2,"5x5",2,-7.5,2.5,379268,"NO.HOOKS","n-","nr",678
"392","012JP00","LL","LL",1962,2,"5x5",2,-12.5,2.5,15397,"NO.HOOKS","n-","nr",176
"393","012JP00","LL","LL",1962,2,"5x5",3,-2.5,-2.5,300743,"NO.HOOKS","n-","nr",2
"394","012JP00","LL","LL",1962,2,"5x5",3,-2.5,-22.5,4360,"NO.HOOKS","n-","nr",50
"395","012JP00","LL","LL",1962,2,"5x5",3,-2.5,-32.5,24954,"NO.HOOKS","n-","nr",242
"396","012JP00","LL","LL",1962,2,"5x5",3,-7.5,-2.5,392892,"NO.HOOKS","n-","nr",346
"397","012JP00","LL","LL",1962,2,"5x5",3,-7.5,-22.5,25673,"NO.HOOKS","n-","nr",183
"398","012JP00","LL","LL",1962,2,"5x5",3,-7.5,-27.5,59166,"NO.HOOKS","n-","nr",3
"399","012JP00","LL","LL",1962,2,"5x5",3,-7.5,-32.5,252905,"NO.HOOKS","n-","nr",671
"400","012JP00","LL","LL",1962,2,"5x5",3,-17.5,-7.5,12767,"NO.HOOKS","n-","nr",26
"401","012JP00","LL","LL",1962,2,"5x5",3,-17.5,-12.5,100146,"NO.HOOKS","n-","nr",67
"402","012JP00","LL","LL",1962,2,"5x5",3,-17.5,-22.5,297620,"NO.HOOKS","n-","nr",336
"403","012JP00","LL","LL",1962,2,"5x5",3,-17.5,-27.5,54322,"NO.HOOKS","n-","nr",26
"404","012JP00","LL","LL",1962,3,"5x5",1,2.5,2.5,234579,"NO.HOOKS","n-","nr",5
"405","012JP00","LL","LL",1962,3,"5x5",2,-2.5,2.5,269849,"NO.HOOKS","n-","nr",336
"406","012JP00","LL","LL",1962,3,"5x5",2,-7.5,2.5,358880,"NO.HOOKS","n-","nr",448
"407","012JP00","LL","LL",1962,3,"5x5",2,-7.5,7.5,225817,"NO.HOOKS","n-","nr",7
"408","012JP00","LL","LL",1962,3,"5x5",3,-2.5,-2.5,985143,"NO.HOOKS","n-","nr",14
"409","012JP00","LL","LL",1962,3,"5x5",3,-2.5,-12.5,91657,"NO.HOOKS","n-","nr",3
"410","012JP00","LL","LL",1962,3,"5x5",3,-7.5,-2.5,242132,"NO.HOOKS","n-","nr",2
"411","012JP00","LL","LL",1962,3,"5x5",3,-7.5,-17.5,3197,"NO.HOOKS","n-","nr",2
"412","012JP00","LL","LL",1962,3,"5x5",3,-12.5,-27.5,92399,"NO.HOOKS","n-","nr",38
"413","012JP00","LL","LL",1962,3,"5x5",3,-17.5,-22.5,29073,"NO.HOOKS","n-","nr",9
"414","012JP00","LL","LL",1962,3,"5x5",3,-17.5,-27.5,256023,"NO.HOOKS","n-","nr",676
"415","012JP00","LL","LL",1962,3,"5x5",3,-17.5,-32.5,22672,"NO.HOOKS","n-","nr",194
"416","012JP00","LL","LL",1962,4,"5x5",2,-7.5,2.5,348024,"NO.HOOKS","n-","nr",14
"417","012JP00","LL","LL",1962,4,"5x5",3,-2.5,-17.5,108090,"NO.HOOKS","n-","nr",19
"418","012JP00","LL","LL",1962,4,"5x5",3,-2.5,-22.5,30085,"NO.HOOKS","n-","nr",17
"419","012JP00","LL","LL",1962,4,"5x5",3,-2.5,-32.5,156906,"NO.HOOKS","n-","nr",1446
"420","012JP00","LL","LL",1962,4,"5x5",3,-2.5,-37.5,27178,"NO.HOOKS","n-","nr",121
"421","012JP00","LL","LL",1962,4,"5x5",3,-7.5,-12.5,16349,"NO.HOOKS","n-","nr",7
"422","012JP00","LL","LL",1962,4,"5x5",3,-7.5,-22.5,89597,"NO.HOOKS","n-","nr",327
"423","012JP00","LL","LL",1962,4,"5x5",3,-7.5,-27.5,12802,"NO.HOOKS","n-","nr",2
"424","012JP00","LL","LL",1962,4,"5x5",3,-7.5,-32.5,74831,"NO.HOOKS","n-","nr",625
"425","012JP00","LL","LL",1962,4,"5x5",3,-12.5,-22.5,3875,"NO.HOOKS","n-","nr",2
"426","012JP00","LL","LL",1962,4,"5x5",3,-12.5,-27.5,102791,"NO.HOOKS","n-","nr",896
"427","012JP00","LL","LL",1962,4,"5x5",3,-17.5,-27.5,14722,"NO.HOOKS","n-","nr",87
"428","012JP00","LL","LL",1962,4,"5x5",3,-22.5,-27.5,19462,"NO.HOOKS","n-","nr",5
"429","012JP00","LL","LL",1962,4,"5x5",4,2.5,-2.5,221578,"NO.HOOKS","n-","nr",9
"430","012JP00","LL","LL",1962,4,"5x5",4,2.5,-7.5,64399,"NO.HOOKS","n-","nr",21
"431","012JP00","LL","LL",1962,4,"5x5",4,2.5,-12.5,385383,"NO.HOOKS","n-","nr",47
"432","012JP00","LL","LL",1962,4,"5x5",4,2.5,-17.5,160935,"NO.HOOKS","n-","nr",21
"433","012JP00","LL","LL",1962,4,"5x5",4,2.5,-22.5,7655,"NO.HOOKS","n-","nr",3
"434","012JP00","LL","LL",1962,4,"5x5",4,2.5,-32.5,38034,"NO.HOOKS","n-","nr",170
"435","012JP00","LL","LL",1962,4,"5x5",4,7.5,-12.5,357167,"NO.HOOKS","n-","nr",93
"436","012JP00","LL","LL",1962,4,"5x5",4,7.5,-17.5,663920,"NO.HOOKS","n-","nr",261
"437","012JP00","LL","LL",1962,4,"5x5",4,7.5,-22.5,6574,"NO.HOOKS","n-","nr",12
"438","012JP00","LL","LL",1962,4,"5x5",4,12.5,-17.5,2855,"NO.HOOKS","n-","nr",3
"439","012JP00","LL","LL",1962,4,"5x5",4,12.5,-22.5,3460,"NO.HOOKS","n-","nr",2
"440","012JP00","LL","LL",1962,4,"5x5",4,12.5,-27.5,3841,"NO.HOOKS","n-","nr",73
"441","012JP00","LL","LL",1962,5,"5x5",3,-2.5,-27.5,15570,"NO.HOOKS","n-","nr",5
"442","012JP00","LL","LL",1962,5,"5x5",3,-2.5,-32.5,127724,"NO.HOOKS","n-","nr",111
"443","012JP00","LL","LL",1962,5,"5x5",3,-2.5,-37.5,58218,"NO.HOOKS","n-","nr",26
"444","012JP00","LL","LL",1962,5,"5x5",3,-7.5,-32.5,7439,"NO.HOOKS","n-","nr",119
"445","012JP00","LL","LL",1962,5,"5x5",4,2.5,-12.5,77850,"NO.HOOKS","n-","nr",71
"446","012JP00","LL","LL",1962,5,"5x5",4,2.5,-22.5,58517,"NO.HOOKS","n-","nr",38
"447","012JP00","LL","LL",1962,5,"5x5",4,2.5,-27.5,27450,"NO.HOOKS","n-","nr",40
"448","012JP00","LL","LL",1962,5,"5x5",4,2.5,-32.5,183404,"NO.HOOKS","n-","nr",211
"449","012JP00","LL","LL",1962,5,"5x5",4,2.5,-37.5,119837,"NO.HOOKS","n-","nr",78
"450","012JP00","LL","LL",1962,5,"5x5",4,7.5,-17.5,251788,"NO.HOOKS","n-","nr",95
"451","012JP00","LL","LL",1962,5,"5x5",4,7.5,-22.5,277405,"NO.HOOKS","n-","nr",145
"452","012JP00","LL","LL",1962,5,"5x5",4,7.5,-27.5,232060,"NO.HOOKS","n-","nr",135
"453","012JP00","LL","LL",1962,5,"5x5",4,7.5,-32.5,173230,"NO.HOOKS","n-","nr",59
"454","012JP00","LL","LL",1962,5,"5x5",4,7.5,-42.5,23338,"NO.HOOKS","n-","nr",59
"455","012JP00","LL","LL",1962,5,"5x5",4,7.5,-52.5,243316,"NO.HOOKS","n-","nr",45
"456","012JP00","LL","LL",1962,5,"5x5",4,12.5,-17.5,821009,"NO.HOOKS","n-","nr",180
"457","012JP00","LL","LL",1962,5,"5x5",4,12.5,-22.5,683782,"NO.HOOKS","n-","nr",215
"458","012JP00","LL","LL",1962,5,"5x5",4,12.5,-27.5,178000,"NO.HOOKS","n-","nr",28
"459","012JP00","LL","LL",1962,5,"5x5",4,17.5,-17.5,427933,"NO.HOOKS","n-","nr",10
"460","012JP00","LL","LL",1962,5,"5x5",4,17.5,-22.5,375773,"NO.HOOKS","n-","nr",35
"461","012JP00","LL","LL",1962,5,"5x5",4,17.5,-67.5,46710,"NO.HOOKS","n-","nr",14
"462","012JP00","LL","LL",1962,6,"5x5",3,-7.5,-32.5,15570,"NO.HOOKS","n-","nr",2
"463","012JP00","LL","LL",1962,6,"5x5",4,2.5,-27.5,80618,"NO.HOOKS","n-","nr",2
"464","012JP00","LL","LL",1962,6,"5x5",4,2.5,-47.5,132494,"NO.HOOKS","n-","nr",2
"465","012JP00","LL","LL",1962,6,"5x5",4,7.5,-17.5,155440,"NO.HOOKS","n-","nr",3
"466","012JP00","LL","LL",1962,6,"5x5",4,7.5,-22.5,248030,"NO.HOOKS","n-","nr",109
"467","012JP00","LL","LL",1962,6,"5x5",4,7.5,-27.5,309938,"NO.HOOKS","n-","nr",3
"468","012JP00","LL","LL",1962,6,"5x5",4,7.5,-57.5,44997,"NO.HOOKS","n-","nr",2
"469","012JP00","LL","LL",1962,6,"5x5",4,12.5,-17.5,114863,"NO.HOOKS","n-","nr",14
"470","012JP00","LL","LL",1962,6,"5x5",4,12.5,-22.5,167793,"NO.HOOKS","n-","nr",2
"471","012JP00","LL","LL",1962,6,"5x5",4,17.5,-67.5,248627,"NO.HOOKS","n-","nr",3
"472","012JP00","LL","LL",1962,6,"5x5",4,17.5,-72.5,106525,"NO.HOOKS","n-","nr",2
"473","012JP00","LL","LL",1962,7,"5x5",2,-7.5,2.5,326079,"NO.HOOKS","n-","nr",2
"474","012JP00","LL","LL",1962,7,"5x5",2,-12.5,2.5,226111,"NO.HOOKS","n-","nr",2
"475","012JP00","LL","LL",1962,7,"5x5",2,-17.5,7.5,45672,"NO.HOOKS","n-","nr",3
"476","012JP00","LL","LL",1962,7,"5x5",2,-27.5,7.5,3893,"NO.HOOKS","n-","nr",2
"477","012JP00","LL","LL",1962,7,"5x5",4,7.5,-32.5,76085,"NO.HOOKS","n-","nr",83
"478","012JP00","LL","LL",1962,7,"5x5",4,7.5,-47.5,116541,"NO.HOOKS","n-","nr",2
"479","012JP00","LL","LL",1962,7,"5x5",4,12.5,-17.5,88853,"NO.HOOKS","n-","nr",2
"480","012JP00","LL","LL",1962,7,"5x5",4,12.5,-32.5,395028,"NO.HOOKS","n-","nr",3
"481","012JP00","LL","LL",1962,7,"5x5",4,12.5,-37.5,119629,"NO.HOOKS","n-","nr",2
"482","012JP00","LL","LL",1962,7,"5x5",4,17.5,-32.5,24739,"NO.HOOKS","n-","nr",2
"483","012JP00","LL","LL",1962,7,"5x5",4,22.5,-67.5,923121,"NO.HOOKS","n-","nr",87
"484","012JP00","LL","LL",1962,7,"5x5",4,27.5,-67.5,251789,"NO.HOOKS","n-","nr",2
"485","012JP00","LL","LL",1962,8,"5x5",2,-12.5,2.5,644477,"NO.HOOKS","n-","nr",2
"486","012JP00","LL","LL",1962,8,"5x5",2,-12.5,7.5,210541,"NO.HOOKS","n-","nr",3
"487","012JP00","LL","LL",1962,8,"5x5",4,7.5,-37.5,52021,"NO.HOOKS","n-","nr",2
"488","012JP00","LL","LL",1962,8,"5x5",4,7.5,-47.5,109492,"NO.HOOKS","n-","nr",2
"489","012JP00","LL","LL",1962,8,"5x5",4,12.5,-22.5,84164,"NO.HOOKS","n-","nr",2
"490","012JP00","LL","LL",1962,8,"5x5",4,12.5,-27.5,336398,"NO.HOOKS","n-","nr",12
"491","012JP00","LL","LL",1962,8,"5x5",4,12.5,-32.5,479729,"NO.HOOKS","n-","nr",45
"492","012JP00","LL","LL",1962,8,"5x5",4,12.5,-37.5,694949,"NO.HOOKS","n-","nr",59
"493","012JP00","LL","LL",1962,8,"5x5",4,12.5,-42.5,471615,"NO.HOOKS","n-","nr",9
"494","012JP00","LL","LL",1962,8,"5x5",4,12.5,-47.5,542296,"NO.HOOKS","n-","nr",3
