"Year","Subyear","Area","Fleet","Length_category","N"
1992,1,2,1,150,1
1994,1,2,1,150,28
1996,1,2,1,150,7
2000,1,2,1,150,11
2001,1,2,1,150,3
2002,1,2,1,150,8
2003,1,2,1,150,26
2004,1,2,1,150,27
2005,1,2,1,150,5
2007,1,2,1,150,4
2008,1,2,1,150,14
2009,1,2,1,150,13
2010,1,2,1,150,23
2011,1,2,1,150,2
2012,1,2,1,150,3
2013,1,2,1,150,5
2014,1,2,1,150,3
2016,1,2,1,150,1
2017,1,2,1,150,1
1983,2,2,1,150,20
1984,2,2,1,150,3
1989,2,2,1,150,2
1994,2,2,1,150,1
1995,2,2,1,150,1
1996,2,2,1,150,22
2000,2,2,1,150,19
2001,2,2,1,150,11
2002,2,2,1,150,23
2003,2,2,1,150,10
2004,2,2,1,150,31
2005,2,2,1,150,29
2006,2,2,1,150,49
2007,2,2,1,150,55
2008,2,2,1,150,22
2009,2,2,1,150,22
2010,2,2,1,150,27
2012,2,2,1,150,1
2013,2,2,1,150,4
2014,2,2,1,150,18
2015,2,2,1,150,19
2016,2,2,1,150,3
1983,3,2,1,150,4
1984,3,2,1,150,3
1989,3,2,1,150,6
1996,3,2,1,150,29
1997,3,2,1,150,24
2000,3,2,1,150,17
2001,3,2,1,150,8
2002,3,2,1,150,25
2003,3,2,1,150,44
2004,3,2,1,150,36
2005,3,2,1,150,39
2006,3,2,1,150,23
2007,3,2,1,150,62
2008,3,2,1,150,25
2009,3,2,1,150,355
2010,3,2,1,150,163
2011,3,2,1,150,52
2012,3,2,1,150,71
2013,3,2,1,150,8
2014,3,2,1,150,12
2015,3,2,1,150,6
2016,3,2,1,150,2
1983,4,2,1,150,3
1984,4,2,1,150,7
1985,4,2,1,150,2
1986,4,2,1,150,154
1987,4,2,1,150,114
1988,4,2,1,150,307
1989,4,2,1,150,2
1990,4,2,1,150,11
1997,4,2,1,150,1
2000,4,2,1,150,15
2001,4,2,1,150,8
2002,4,2,1,150,36
2003,4,2,1,150,52
2004,4,2,1,150,61
2005,4,2,1,150,46
2006,4,2,1,150,86
2007,4,2,1,150,128
2008,4,2,1,150,34
2009,4,2,1,150,188
2010,4,2,1,150,102
2011,4,2,1,150,22
2012,4,2,1,150,52
2013,4,2,1,150,2
2014,4,2,1,150,44
2015,4,2,1,150,20
2016,4,2,1,150,12
2017,4,2,1,150,21
1997,1,4,1,150,2
1998,1,4,1,150,8
2000,1,4,1,150,1
2001,1,4,1,150,32
2002,1,4,1,150,32
2005,1,4,1,150,7
2015,1,4,1,150,2
2016,1,4,1,150,6
2017,1,4,1,150,10
1983,2,4,1,150,2
1995,2,4,1,150,1
1996,2,4,1,150,3
1997,2,4,1,150,13
1998,2,4,1,150,71
1999,2,4,1,150,50
2000,2,4,1,150,3
2001,2,4,1,150,55
2002,2,4,1,150,55
2005,2,4,1,150,5
2015,2,4,1,150,1
1983,3,4,1,150,1
2014,3,5,1,150,2
2007,4,5,1,150,99
2011,4,5,1,150,7
2016,4,5,1,150,1
2005,1,6,1,150,1
1984,1,7,1,150,1
1987,1,7,1,150,4
1994,1,7,1,150,1
1998,1,7,1,150,1
2000,1,7,1,150,53
2004,1,7,1,150,20
2005,1,7,1,150,8
2006,1,7,1,150,9
2007,1,7,1,150,197
2008,1,7,1,150,95
2009,1,7,1,150,57
2010,1,7,1,150,44
2011,1,7,1,150,34
2012,1,7,1,150,2
2013,1,7,1,150,46
2014,1,7,1,150,3
2015,1,7,1,150,2
2016,1,7,1,150,1
2017,1,7,1,150,15
1984,2,7,1,150,16
1987,2,7,1,150,32
1988,2,7,1,150,61
1991,2,7,1,150,2
1993,2,7,1,150,5
1994,2,7,1,150,15
1995,2,7,1,150,346
1996,2,7,1,150,347
1997,2,7,1,150,595
1998,2,7,1,150,476
2000,2,7,1,150,670
2001,2,7,1,150,238
2002,2,7,1,150,209
2003,2,7,1,150,423
2004,2,7,1,150,507
2005,2,7,1,150,415
2006,2,7,1,150,519
2007,2,7,1,150,714
2008,2,7,1,150,435
2009,2,7,1,150,600
2010,2,7,1,150,659
2011,2,7,1,150,196
2012,2,7,1,150,98
2013,2,7,1,150,108
2014,2,7,1,150,33
2015,2,7,1,150,17
2016,2,7,1,150,39
2017,2,7,1,150,68
1984,3,7,1,150,42
1987,3,7,1,150,21
1988,3,7,1,150,22
1990,3,7,1,150,1
1991,3,7,1,150,19
1992,3,7,1,150,54
1993,3,7,1,150,162
1994,3,7,1,150,5
1996,3,7,1,150,23
1997,3,7,1,150,50
2000,3,7,1,150,17
2003,3,7,1,150,16
2004,3,7,1,150,84
2005,3,7,1,150,122
2006,3,7,1,150,63
2007,3,7,1,150,99
2008,3,7,1,150,92
2009,3,7,1,150,90
2010,3,7,1,150,168
2011,3,7,1,150,17
2012,3,7,1,150,21
2013,3,7,1,150,40
2014,3,7,1,150,2
2015,3,7,1,150,9
2016,3,7,1,150,13
2017,3,7,1,150,121
1984,4,7,1,150,2
1987,4,7,1,150,1
1988,4,7,1,150,2
1991,4,7,1,150,1
1993,4,7,1,150,21
1994,4,7,1,150,1
2004,4,7,1,150,80
2005,4,7,1,150,24
2006,4,7,1,150,73
2007,4,7,1,150,1
2008,4,7,1,150,21
2009,4,7,1,150,23
2010,4,7,1,150,14
2011,4,7,1,150,2
2012,4,7,1,150,1
2013,4,7,1,150,5
2014,4,7,1,150,1
2015,4,7,1,150,8
2016,4,7,1,150,27
2017,4,7,1,150,130
1977,1,1,2,150,4
1980,1,1,2,150,1
1975,2,1,2,150,5
1976,2,1,2,150,7
1977,2,1,2,150,1
1978,2,1,2,150,3
1981,2,1,2,150,2
1976,1,2,2,150,9
1977,1,2,2,150,540
1978,1,2,2,150,125
1979,1,2,2,150,1150
1980,1,2,2,150,126
1981,1,2,2,150,145
1982,1,2,2,150,44
1983,1,2,2,150,300
1984,1,2,2,150,92
1985,1,2,2,150,3803
1986,1,2,2,150,169
1987,1,2,2,150,624
1988,1,2,2,150,1180
1989,1,2,2,150,162
1990,1,2,2,150,71
1991,1,2,2,150,110
1992,1,2,2,150,137
1993,1,2,2,150,268
1994,1,2,2,150,186
1996,1,2,2,150,17
1997,1,2,2,150,15
1998,1,2,2,150,79
1999,1,2,2,150,36
2000,1,2,2,150,44
2002,1,2,2,150,1
2004,1,2,2,150,90
2005,1,2,2,150,119
2006,1,2,2,150,60
2009,1,2,2,150,104.5
2010,1,2,2,150,14
2011,1,2,2,150,664.9
2013,1,2,2,150,57.6
1971,2,2,2,150,17
1976,2,2,2,150,1
1977,2,2,2,150,1
1979,2,2,2,150,119
1980,2,2,2,150,29
1981,2,2,2,150,20
1985,2,2,2,150,5
1997,2,2,2,150,8
1998,2,2,2,150,2
1971,3,2,2,150,28
1972,3,2,2,150,4
1976,3,2,2,150,2
1979,3,2,2,150,1
1980,3,2,2,150,20
1981,3,2,2,150,36
1982,3,2,2,150,7
1998,3,2,2,150,1
2000,3,2,2,150,1
2009,3,2,2,150,2
2010,3,2,2,150,1
2011,3,2,2,150,1
2013,3,2,2,150,0.7
1975,4,2,2,150,4
1976,4,2,2,150,88
1977,4,2,2,150,18
1978,4,2,2,150,89
1979,4,2,2,150,78
1980,4,2,2,150,205
1981,4,2,2,150,146
1982,4,2,2,150,80
1983,4,2,2,150,206
1984,4,2,2,150,915
1986,4,2,2,150,758
1987,4,2,2,150,879
1988,4,2,2,150,1231
1989,4,2,2,150,220
1990,4,2,2,150,89
1991,4,2,2,150,135
1992,4,2,2,150,279
1993,4,2,2,150,150
1994,4,2,2,150,38
1995,4,2,2,150,75
1996,4,2,2,150,182
1997,4,2,2,150,135
1998,4,2,2,150,171
1999,4,2,2,150,123
2000,4,2,2,150,130
2001,4,2,2,150,8
2002,4,2,2,150,4
2003,4,2,2,150,52
2004,4,2,2,150,86
2005,4,2,2,150,1
2006,4,2,2,150,1
2007,4,2,2,150,64
2008,4,2,2,150,748.2
2009,4,2,2,150,7
2010,4,2,2,150,60.2
2011,4,2,2,150,98.4
2012,4,2,2,150,414.1
2013,4,2,2,150,1
2014,4,2,2,150,30.52325479
2015,4,2,2,150,2
2016,4,2,2,150,8
2017,4,2,2,150,6
1977,1,4,2,150,20
1978,1,4,2,150,1
1979,1,4,2,150,11
1980,1,4,2,150,5
1981,1,4,2,150,83
1983,1,4,2,150,13
1984,1,4,2,150,20
1985,1,4,2,150,5
1986,1,4,2,150,44
1987,1,4,2,150,137
1988,1,4,2,150,112
1989,1,4,2,150,219
1990,1,4,2,150,125
1992,1,4,2,150,20
1996,1,4,2,150,2
2003,1,4,2,150,20
2007,1,4,2,150,3
1975,2,4,2,150,18
1976,2,4,2,150,13
1977,2,4,2,150,66
1979,2,4,2,150,187
1980,2,4,2,150,81
1981,2,4,2,150,35
1983,2,4,2,150,264
1984,2,4,2,150,107
1985,2,4,2,150,27
1986,2,4,2,150,77
1987,2,4,2,150,157
1988,2,4,2,150,136
1989,2,4,2,150,31
1990,2,4,2,150,163
1991,2,4,2,150,41
1992,2,4,2,150,20
1993,2,4,2,150,2
1994,2,4,2,150,15
1995,2,4,2,150,13
1996,2,4,2,150,2
1997,2,4,2,150,4
1998,2,4,2,150,7
2001,2,4,2,150,77
2002,2,4,2,150,58
2005,2,4,2,150,1
2006,2,4,2,150,84
2007,2,4,2,150,23
2009,2,4,2,150,11.1
1977,3,4,2,150,1
1983,3,4,2,150,20
1991,3,4,2,150,1
2007,3,4,2,150,10
1957,4,4,2,150,2
1977,4,4,2,150,3
1985,4,4,2,150,10
1987,4,4,2,150,3
2007,4,4,2,150,1
1988,1,5,2,150,7
1989,1,5,2,150,2
1990,1,5,2,150,2
1992,1,5,2,150,75
1993,1,5,2,150,96
1994,1,5,2,150,39
2002,1,5,2,150,5
2005,1,5,2,150,22
2006,1,5,2,150,26
2009,1,5,2,150,29.4
2010,1,5,2,150,6
1971,3,5,2,150,17
1972,3,5,2,150,3
1992,3,5,2,150,2
1995,3,5,2,150,33
1996,3,5,2,150,14
1997,3,5,2,150,72
1998,3,5,2,150,40
1999,3,5,2,150,44
2000,3,5,2,150,18
2001,3,5,2,150,133
2002,3,5,2,150,18
2003,3,5,2,150,21
2004,3,5,2,150,9
2007,3,5,2,150,4
2008,3,5,2,150,893.2
2009,3,5,2,150,966.2
2010,3,5,2,150,25.7
2011,3,5,2,150,1
2014,3,5,2,150,4.615014039
1972,4,5,2,150,2
1984,4,5,2,150,2
1985,4,5,2,150,5
1989,4,5,2,150,42
1990,4,5,2,150,30
1991,4,5,2,150,97
1992,4,5,2,150,240
1993,4,5,2,150,158
1994,4,5,2,150,87
1995,4,5,2,150,425
1996,4,5,2,150,138
1997,4,5,2,150,146
1998,4,5,2,150,69
1999,4,5,2,150,98
2000,4,5,2,150,132
2001,4,5,2,150,124
2002,4,5,2,150,16
2003,4,5,2,150,169
2004,4,5,2,150,113
2005,4,5,2,150,53
2006,4,5,2,150,5
2007,4,5,2,150,25
2008,4,5,2,150,3404.3
2009,4,5,2,150,7291.6
2010,4,5,2,150,1530.8
2011,4,5,2,150,83.7
2012,4,5,2,150,343.7
2013,4,5,2,150,47.3
2014,4,5,2,150,19.043994866
2015,4,5,2,150,45
2016,4,5,2,150,6
2017,4,5,2,150,8
1989,1,6,2,150,26
1990,1,6,2,150,2
1975,2,6,2,150,3
1976,2,6,2,150,1
1978,2,6,2,150,13
1983,2,6,2,150,45
1985,2,6,2,150,2
1989,2,6,2,150,30
1992,2,6,2,150,4
1972,3,6,2,150,4
1974,3,6,2,150,12
1975,3,6,2,150,222
1976,3,6,2,150,3
2004,3,6,2,150,1
2005,3,6,2,150,1
2007,3,6,2,150,25
2008,3,6,2,150,63.5
1999,4,6,2,150,2
2003,4,6,2,150,161
2004,4,6,2,150,120
2005,4,6,2,150,112
2006,4,6,2,150,35
2007,4,6,2,150,115
2008,4,6,2,150,38.7
2009,4,6,2,150,227.5
2010,4,6,2,150,77.1
2007,1,7,2,150,1
1975,2,7,2,150,1
1976,2,7,2,150,20
1977,2,7,2,150,1
1979,2,7,2,150,3
1980,2,7,2,150,11
1981,2,7,2,150,6
1983,2,7,2,150,8
1984,2,7,2,150,16
1985,2,7,2,150,261
1986,2,7,2,150,25
1987,2,7,2,150,14
1988,2,7,2,150,39
1989,2,7,2,150,17
1990,2,7,2,150,17
1991,2,7,2,150,4
1992,2,7,2,150,3
1993,2,7,2,150,3
1994,2,7,2,150,13
1995,2,7,2,150,7
1996,2,7,2,150,15
1998,2,7,2,150,1
2007,2,7,2,150,3
2009,2,7,2,150,1
1975,3,7,2,150,4
1976,3,7,2,150,2
1977,3,7,2,150,20
1979,3,7,2,150,72
1980,3,7,2,150,2
1982,3,7,2,150,20
1983,3,7,2,150,33
1984,3,7,2,150,12
1985,3,7,2,150,14
1989,3,7,2,150,26
1993,3,7,2,150,10
1956,2,6,3,150,296.16
1966,2,6,3,150,1
1989,2,6,3,150,10
2005,2,6,3,150,14
2006,2,6,3,150,20
1953,3,6,3,150,5
1956,3,6,3,150,1524.06
1966,3,6,3,150,9
1968,3,6,3,150,29
1970,3,6,3,150,5
1971,3,6,3,150,4
1972,3,6,3,150,80
1973,3,6,3,150,10
1974,3,6,3,150,2
1976,3,6,3,150,55
1977,3,6,3,150,20
1978,3,6,3,150,60
1980,3,6,3,150,150
1981,3,6,3,150,5
1982,3,6,3,150,45
1985,3,6,3,150,30
1986,3,6,3,150,15
1987,3,6,3,150,5
1988,3,6,3,150,15
1990,3,6,3,150,20
1991,3,6,3,150,40
1993,3,6,3,150,5
1998,3,6,3,150,10
1999,3,6,3,150,60
2000,3,6,3,150,95
2001,3,6,3,150,30
2005,3,6,3,150,69
2006,3,6,3,150,88
2005,4,6,3,150,20
2006,4,6,3,150,160
2007,2,6,4,150,3
2009,2,6,4,150,15
2011,2,6,4,150,2
2007,3,6,4,150,77
2008,3,6,4,150,60
2009,3,6,4,150,442
2010,3,6,4,150,92
2011,3,6,4,150,114
2012,3,6,4,150,15
2013,3,6,4,150,12
2014,3,6,4,150,115
2016,3,6,4,150,578
2017,3,6,4,150,394
2008,4,6,4,150,33
2009,4,6,4,150,32
2010,4,6,4,150,47
2011,4,6,4,150,79
2013,4,6,4,150,11
2014,4,6,4,150,42
2016,4,6,4,150,104
2017,4,6,4,150,116
1973,1,7,5,150,136
1977,1,7,5,150,277
1989,1,7,5,150,147
1990,1,7,5,150,210
1991,1,7,5,150,260
1993,1,7,5,150,118
1994,1,7,5,150,572
1995,1,7,5,150,118
1996,1,7,5,150,98
1997,1,7,5,150,108
1999,1,7,5,150,414
2000,1,7,5,150,1
2001,1,7,5,150,5
2002,1,7,5,150,1
2004,1,7,5,150,1
2005,1,7,5,150,39
2006,1,7,5,150,1054
2007,1,7,5,150,2647
2008,1,7,5,150,116
1970,3,7,5,150,367
1971,3,7,5,150,598
1977,3,7,5,150,464
1982,3,7,5,150,127
1983,3,7,5,150,108
1986,3,7,5,150,2039
1987,3,7,5,150,513
1988,3,7,5,150,1157
1989,3,7,5,150,1140
1990,3,7,5,150,55
1991,3,7,5,150,557
1993,3,7,5,150,137
1994,3,7,5,150,919
1995,3,7,5,150,139
1996,3,7,5,150,1351
1997,3,7,5,150,336
1999,3,7,5,150,726
2001,3,7,5,150,433
2002,3,7,5,150,373
2003,3,7,5,150,210
2004,3,7,5,150,305
2005,3,7,5,150,1106
2006,3,7,5,150,834
2007,3,7,5,150,350
2008,3,7,5,150,28
1970,4,7,5,150,280
1977,4,7,5,150,1093
1983,4,7,5,150,92
1984,4,7,5,150,72
1985,4,7,5,150,562
1987,4,7,5,150,1318
1988,4,7,5,150,1130
1989,4,7,5,150,44
1990,4,7,5,150,1
1991,4,7,5,150,283
1992,4,7,5,150,654
1993,4,7,5,150,1461
1994,4,7,5,150,1294
1995,4,7,5,150,2918
1996,4,7,5,150,216
1998,4,7,5,150,57
1999,4,7,5,150,72
2004,4,7,5,150,1
2005,4,7,5,150,131
2006,4,7,5,150,299
2007,4,7,5,150,357
2008,4,7,5,150,55
1970,2,7,6,150,5264
1971,2,7,6,150,169
1973,2,7,6,150,698
1976,2,7,6,150,208
1977,2,7,6,150,954
1978,2,7,6,150,318
1979,2,7,6,150,72
1980,2,7,6,150,508
1981,2,7,6,150,352
1982,2,7,6,150,1072
1983,2,7,6,150,132
1984,2,7,6,150,2011
1985,2,7,6,150,29
1986,2,7,6,150,986
1987,2,7,6,150,828
1988,2,7,6,150,556
1989,2,7,6,150,116
1990,2,7,6,150,2400
1991,2,7,6,150,525
1992,2,7,6,150,972
1993,2,7,6,150,792
1994,2,7,6,150,4699
1995,2,7,6,150,947
1996,2,7,6,150,937
1997,2,7,6,150,1395
1998,2,7,6,150,216
1999,2,7,6,150,2391
2000,2,7,6,150,2212
2001,2,7,6,150,1543
2002,2,7,6,150,1346
2003,2,7,6,150,1135
2004,2,7,6,150,3399
2005,2,7,6,150,1458
2006,2,7,6,150,1728
2007,2,7,6,150,3785
2008,2,7,6,150,5188
2009,1,7,7,150,193
2010,1,7,7,150,144
2011,1,7,7,150,88
2012,1,7,7,150,1
2013,1,7,7,150,3
2009,2,7,7,150,10699
2010,2,7,7,150,13346
2011,2,7,7,150,7837
2012,2,7,7,150,5884
2013,2,7,7,150,8568
2014,2,7,7,150,711
2015,2,7,7,150,380
2016,2,7,7,150,77
2009,3,7,7,150,1787
2010,3,7,7,150,2329
2011,3,7,7,150,5
2015,3,7,7,150,7
2016,3,7,7,150,108
2009,4,7,7,150,413
2010,4,7,7,150,591
2011,4,7,7,150,4
1950,3,5,8,150,410
1951,3,5,8,150,160
1952,3,5,8,150,1218
1953,3,5,8,150,4907
1954,3,5,8,150,3110
1955,3,5,8,150,4193
1956,3,5,8,150,1652
1957,3,5,8,150,7663
1958,3,5,8,150,1594
1959,3,5,8,150,709
1960,3,5,8,150,109
1961,3,5,8,150,26
1951,4,5,8,150,36
1952,4,5,8,150,604
1953,4,5,8,150,1
1954,4,5,8,150,1018
1955,4,5,8,150,825
1956,4,5,8,150,235
1957,4,5,8,150,1304
1958,4,5,8,150,592
1960,4,5,8,150,17
1961,4,5,8,150,2
1950,3,6,8,150,18
1952,3,6,8,150,42
1953,3,6,8,150,12
1954,3,6,8,150,82
1958,3,6,8,150,171
1954,4,6,8,150,16
2007,1,7,9,150,3
2008,1,7,9,150,41
2009,1,7,9,150,54
2010,1,7,9,150,1418
2007,2,7,9,150,8
2008,2,7,9,150,464
2009,2,7,9,150,290
2010,2,7,9,150,490
2011,2,7,9,150,90
2014,2,7,9,150,1
2006,3,7,9,150,289
2007,3,7,9,150,105
2008,3,7,9,150,1386
2004,4,7,9,150,72
2005,4,7,9,150,630
2006,4,7,9,150,102
2007,4,7,9,150,355
2008,4,7,9,150,1353
1979,2,2,10,150,6
1981,2,2,10,150,1
1977,3,2,10,150,9
1978,3,2,10,150,159
1979,3,2,10,150,98
1981,3,2,10,150,3
1983,3,2,10,150,19
1984,3,2,10,150,7
2013,2,2,11,150,25
1987,3,2,11,150,4
1988,3,2,11,150,2
1989,3,2,11,150,1
1990,3,2,11,150,2
1991,3,2,11,150,1
2015,3,2,11,150,34
1985,4,2,11,150,1
1991,4,2,11,150,15
1956,2,4,12,150,70.6
1957,2,4,12,150,34.8
1958,2,4,12,150,59.4
1959,2,4,12,150,26.7
1961,2,4,12,150,48.9
1963,2,4,12,150,12.9
1964,2,4,12,150,10.1
1984,2,4,12,150,56
1985,2,4,12,150,47
1992,2,4,12,150,1126
1993,2,4,12,150,91
1995,2,4,12,150,79
1996,2,4,12,150,257
1997,2,4,12,150,1955
2000,2,4,12,150,678
2001,2,4,12,150,20
2002,2,4,12,150,3
2003,2,4,12,150,1
2004,2,4,12,150,1
2005,2,4,12,150,129
2006,2,4,12,150,94
2007,2,4,12,150,9
2008,2,4,12,150,156
2009,2,4,12,150,316
2010,2,4,12,150,655
2011,2,4,12,150,180
1984,3,4,12,150,9
1985,3,4,12,150,12
2000,3,4,12,150,13
2001,3,4,12,150,1
2003,3,4,12,150,4
2004,3,4,12,150,4
2005,3,4,12,150,1
2006,3,4,12,150,7
2008,3,4,12,150,10
2009,3,4,12,150,75
2010,3,4,12,150,14
2011,3,4,12,150,18
2005,4,4,12,150,1
2012,2,4,13,150,273
2013,2,4,13,150,221
2014,2,4,13,150,23
2015,2,4,13,150,72
2016,2,4,13,150,85
2017,2,4,13,150,176
2012,3,4,13,150,43
2013,3,4,13,150,1
2015,3,4,13,150,14
2016,3,4,13,150,38
2017,3,4,13,150,18
2015,4,4,13,150,14
2016,4,4,13,150,1
2008,2,2,14,150,1
1989,3,2,14,150,35
1990,3,2,14,150,32
1991,3,2,14,150,18
1992,3,2,14,150,17
1993,3,2,14,150,12
1994,3,2,14,150,22
1995,3,2,14,150,4
1996,3,2,14,150,22
1997,3,2,14,150,39
1998,3,2,14,150,18
1999,3,2,14,150,15
2000,3,2,14,150,6
2001,3,2,14,150,83
2002,3,2,14,150,16
2003,3,2,14,150,5
2004,3,2,14,150,17
2005,3,2,14,150,32
2006,3,2,14,150,80
2007,3,2,14,150,3
2008,3,2,14,150,404
2009,3,2,14,150,66
2010,3,2,14,150,26
2011,3,2,14,150,44
2012,3,2,14,150,20
2013,3,2,14,150,7
2014,3,2,14,150,2
2015,3,2,14,150,5
2016,3,2,14,150,9
1990,4,2,14,150,17
1991,4,2,14,150,52
1992,4,2,14,150,20
1993,4,2,14,150,3
1995,4,2,14,150,34
1997,4,2,14,150,7
1998,4,2,14,150,4
2000,4,2,14,150,1
2001,4,2,14,150,29
2004,4,2,14,150,6
2005,4,2,14,150,11
2006,4,2,14,150,14
2007,4,2,14,150,53
2008,4,2,14,150,134
2009,4,2,14,150,51
2010,4,2,14,150,18
2012,4,2,14,150,1
2014,4,2,14,150,9
2015,4,2,14,150,2
2016,4,2,14,150,1
2017,4,2,14,150,4
1974,3,3,14,150,1
1994,3,3,14,150,1
1996,3,3,14,150,1
1999,3,3,14,150,2
2001,3,3,14,150,33
2002,3,3,14,150,2
2004,3,3,14,150,1
2006,3,3,14,150,1
2009,3,3,14,150,4
2010,3,3,14,150,4
2012,3,3,14,150,1
2014,3,3,14,150,1
2016,3,3,14,150,2
2017,3,3,14,150,1
1981,4,3,14,150,18
1995,4,3,14,150,1
2001,4,3,14,150,3
2009,4,3,14,150,13
2010,4,3,14,150,11
2011,4,3,14,150,1
2014,4,3,14,150,2
2015,4,3,14,150,5
2016,4,3,14,150,1
2017,4,3,14,150,2
1995,1,2,16,150,1
1996,1,2,16,150,295
1997,1,2,16,150,322
1998,1,2,16,150,34
1999,1,2,16,150,24
2000,1,2,16,150,410
2001,1,2,16,150,75
2002,1,2,16,150,55
2003,1,2,16,150,32
2005,1,2,16,150,5
2008,1,2,16,150,25
2009,1,2,16,150,80
2010,1,2,16,150,147
2011,1,2,16,150,212
2012,1,2,16,150,135
2013,1,2,16,150,85
2014,1,2,16,150,11
2015,1,2,16,150,19
2016,1,2,16,150,49
2017,1,2,16,150,2
1979,2,2,16,150,3
1982,2,2,16,150,5
1985,2,2,16,150,4
1986,2,2,16,150,5
1987,2,2,16,150,4
1988,2,2,16,150,2
1989,2,2,16,150,82
1991,2,2,16,150,1
1992,2,2,16,150,4
1999,2,2,16,150,3
2000,2,2,16,150,1
2001,2,2,16,150,26
2002,2,2,16,150,11
2004,2,2,16,150,2
2006,2,2,16,150,1
2008,2,2,16,150,1
2009,2,2,16,150,122
2010,2,2,16,150,116
2011,2,2,16,150,20
2012,2,2,16,150,5
2013,2,2,16,150,5
2014,2,2,16,150,10
2015,2,2,16,150,9
2016,2,2,16,150,5
2017,2,2,16,150,6
1979,3,2,16,150,19
1982,3,2,16,150,6
1983,3,2,16,150,30
1984,3,2,16,150,168
1985,3,2,16,150,312
1986,3,2,16,150,94
1987,3,2,16,150,79
1988,3,2,16,150,372
1989,3,2,16,150,328
1990,3,2,16,150,365
1991,3,2,16,150,225
1992,3,2,16,150,28
1993,3,2,16,150,2
1994,3,2,16,150,7
1996,3,2,16,150,11
1997,3,2,16,150,14
1998,3,2,16,150,5
1999,3,2,16,150,8
2001,3,2,16,150,487
2002,3,2,16,150,192
2004,3,2,16,150,136
2005,3,2,16,150,4
2006,3,2,16,150,15
2007,3,2,16,150,17
2008,3,2,16,150,9
2009,3,2,16,150,152
2010,3,2,16,150,2
2011,3,2,16,150,53
2012,3,2,16,150,60
2013,3,2,16,150,10
2014,3,2,16,150,2
2015,3,2,16,150,4
2016,3,2,16,150,4
2017,3,2,16,150,6
1983,4,2,16,150,3
1985,4,2,16,150,9
1986,4,2,16,150,4
1987,4,2,16,150,2
1988,4,2,16,150,110
1989,4,2,16,150,145
1990,4,2,16,150,349
1991,4,2,16,150,5
1992,4,2,16,150,4
1999,4,2,16,150,42
2000,4,2,16,150,42
2001,4,2,16,150,18
2002,4,2,16,150,12
2004,4,2,16,150,43
2008,4,2,16,150,1
2009,4,2,16,150,10
2011,4,2,16,150,16
2012,4,2,16,150,30
2013,4,2,16,150,3
2014,4,2,16,150,4
2016,4,2,16,150,1
1995,1,2,17,150,1
1956,3,2,17,150,1
1958,3,2,17,150,65.3
1959,3,2,17,150,769.3
1960,3,2,17,150,195.3
1961,3,2,17,150,6208.5
1976,3,2,17,150,1
1995,3,2,17,150,4
2004,3,2,17,150,2
2005,3,2,17,150,2
2008,3,2,17,150,17
2009,3,2,17,150,5
2010,3,2,17,150,3
2011,3,2,17,150,2
2012,3,2,17,150,9
2015,3,2,17,150,5
1976,4,2,17,150,1
1980,4,2,17,150,5
1995,4,2,17,150,1
2004,4,2,17,150,1
2006,4,2,17,150,1
2009,4,2,17,150,14
1979,1,4,17,150,6
1986,1,4,17,150,3
2001,1,4,17,150,165
2002,1,4,17,150,60
2005,1,4,17,150,29
2006,1,4,17,150,19
2007,1,4,17,150,80
2008,1,4,17,150,100
2009,1,4,17,150,4
2010,1,4,17,150,5
2011,1,4,17,150,8
2012,1,4,17,150,1
2013,1,4,17,150,9
2016,1,4,17,150,72
2017,1,4,17,150,36
1980,2,4,17,150,1
1981,2,4,17,150,3
1982,2,4,17,150,1
1997,2,4,17,150,1
2007,2,4,17,150,5
2013,2,4,17,150,2
2016,2,4,17,150,15
2017,2,4,17,150,40
1981,3,4,17,150,4
1986,3,4,17,150,17
1997,3,4,17,150,20
1999,3,4,17,150,30
2000,3,4,17,150,941
2001,3,4,17,150,40
2002,3,4,17,150,135
2007,3,4,17,150,14
2008,3,4,17,150,10
2009,3,4,17,150,109
2010,3,4,17,150,58
2011,3,4,17,150,16
2012,3,4,17,150,35
2013,3,4,17,150,7
2014,3,4,17,150,22
2015,3,4,17,150,22
2016,3,4,17,150,39
2017,3,4,17,150,91
1979,4,4,17,150,3
1981,4,4,17,150,10
1993,4,4,17,150,45
1994,4,4,17,150,115
1996,4,4,17,150,15
1997,4,4,17,150,76
1998,4,4,17,150,50
1999,4,4,17,150,110
2000,4,4,17,150,1223
2001,4,4,17,150,60
2002,4,4,17,150,5
2006,4,4,17,150,6
2008,4,4,17,150,4
2009,4,4,17,150,49
2010,4,4,17,150,20
2011,4,4,17,150,20
2012,4,4,17,150,30
2013,4,4,17,150,44
2014,4,4,17,150,21
2015,4,4,17,150,11
2016,4,4,17,150,93
2017,4,4,17,150,17
2015,1,6,17,150,12
2009,2,6,17,150,6
2015,2,6,17,150,10
2001,3,6,17,150,5
2005,3,6,17,150,2
2007,3,6,17,150,122
2008,3,6,17,150,9
2009,3,6,17,150,290
2010,3,6,17,150,35
2011,3,6,17,150,8
2012,3,6,17,150,88
2013,3,6,17,150,2
2014,3,6,17,150,97
2001,4,6,17,150,5
2009,4,6,17,150,27
2010,4,6,17,150,24
2011,4,6,17,150,2
2012,4,6,17,150,3
2016,4,6,17,150,38
2017,4,6,17,150,9
1984,1,7,17,150,1
