"Year","Subyear","Area","Fleet","Length_category","N"
2011,3,7,1,105,61
2012,3,7,1,105,18
2013,3,7,1,105,14
2014,3,7,1,105,18
2015,3,7,1,105,3
2016,3,7,1,105,59
2017,3,7,1,105,17
1988,4,7,1,105,3
1994,4,7,1,105,2
2000,4,7,1,105,29
2004,4,7,1,105,15
2005,4,7,1,105,16
2006,4,7,1,105,77
2007,4,7,1,105,5
2008,4,7,1,105,12
2009,4,7,1,105,11
2010,4,7,1,105,1
2013,4,7,1,105,4
2014,4,7,1,105,20
2015,4,7,1,105,3
2016,4,7,1,105,85
2017,4,7,1,105,21
1976,1,2,2,105,34
1977,1,2,2,105,456
1978,1,2,2,105,50
1979,1,2,2,105,19
1980,1,2,2,105,15
1981,1,2,2,105,35
1982,1,2,2,105,3
1983,1,2,2,105,18
1984,1,2,2,105,31
1985,1,2,2,105,199
1986,1,2,2,105,63
1987,1,2,2,105,202
1988,1,2,2,105,197
1989,1,2,2,105,7
1990,1,2,2,105,3
1991,1,2,2,105,2
1992,1,2,2,105,8
1993,1,2,2,105,8
1994,1,2,2,105,29
1998,1,2,2,105,26
1999,1,2,2,105,1
2000,1,2,2,105,2
2004,1,2,2,105,1
2005,1,2,2,105,22
2006,1,2,2,105,3
1979,2,2,2,105,2
1980,2,2,2,105,2
1985,2,2,2,105,1
1998,2,2,2,105,3
1973,4,2,2,105,8
1976,4,2,2,105,170
1977,4,2,2,105,7
1978,4,2,2,105,2
1979,4,2,2,105,11
1980,4,2,2,105,5
1981,4,2,2,105,6
1982,4,2,2,105,8
1983,4,2,2,105,21
1984,4,2,2,105,35
1986,4,2,2,105,371
1987,4,2,2,105,166
1988,4,2,2,105,248
1989,4,2,2,105,5
1990,4,2,2,105,2
1991,4,2,2,105,3
1992,4,2,2,105,6
1993,4,2,2,105,6
1994,4,2,2,105,2
1996,4,2,2,105,14
1997,4,2,2,105,4
1998,4,2,2,105,8
2004,4,2,2,105,2
2007,4,2,2,105,13
1986,1,4,2,105,2
1989,1,4,2,105,1
1992,1,4,2,105,6
2003,1,4,2,105,7
1975,2,4,2,105,1
1977,2,4,2,105,2
1980,2,4,2,105,2
1981,2,4,2,105,1
1983,2,4,2,105,6
1986,2,4,2,105,1
1988,2,4,2,105,2
1991,2,4,2,105,1
1992,1,5,2,105,20
2005,1,5,2,105,1
1976,2,5,2,105,1
1998,3,5,2,105,1
1991,4,5,2,105,5
1992,4,5,2,105,1
1995,4,5,2,105,1
1997,4,5,2,105,1
1998,4,5,2,105,3
1999,4,5,2,105,1
2002,4,5,2,105,1
2003,4,5,2,105,7
2004,4,5,2,105,2
2007,4,5,2,105,3
2008,4,5,2,105,0.9
2009,4,5,2,105,1
1989,1,6,2,105,1
1975,2,6,2,105,3
1976,2,6,2,105,3
1974,3,6,2,105,2
1975,3,6,2,105,9
2007,3,6,2,105,3
2003,4,6,2,105,5
2005,4,6,2,105,1
2006,4,6,2,105,3
2007,4,6,2,105,3
1980,2,7,2,105,1
1985,2,7,2,105,5
1989,2,7,2,105,5
1994,2,7,2,105,1
1996,2,7,2,105,2
2007,2,7,2,105,2
2009,2,7,2,105,1
1975,3,7,2,105,1
1976,3,7,2,105,1
1983,3,7,2,105,5
1985,3,7,2,105,8
1989,3,7,2,105,2
1953,2,6,3,105,4
1956,2,6,3,105,1
1966,2,6,3,105,24
1967,2,6,3,105,44
1969,2,6,3,105,2
1972,2,6,3,105,33
1973,2,6,3,105,15
1977,2,6,3,105,5
1993,2,6,3,105,10
1995,2,6,3,105,5
1996,2,6,3,105,15
1997,2,6,3,105,5
1998,2,6,3,105,50
1999,2,6,3,105,5
2005,2,6,3,105,27
2006,2,6,3,105,43
2007,2,6,3,105,99
2008,2,6,3,105,52
1953,3,6,3,105,288
1966,3,6,3,105,156
1967,3,6,3,105,679
1968,3,6,3,105,378
1969,3,6,3,105,13
1970,3,6,3,105,6
1971,3,6,3,105,23
1972,3,6,3,105,12
1973,3,6,3,105,55
1974,3,6,3,105,21
1975,3,6,3,105,6
1976,3,6,3,105,70
1977,3,6,3,105,110
1978,3,6,3,105,85
1979,3,6,3,105,5
1980,3,6,3,105,35
1981,3,6,3,105,25
1982,3,6,3,105,120
1983,3,6,3,105,25
1984,3,6,3,105,205
1985,3,6,3,105,180
1986,3,6,3,105,40
1987,3,6,3,105,10
1988,3,6,3,105,20
1989,3,6,3,105,5
1990,3,6,3,105,225
1991,3,6,3,105,35
1992,3,6,3,105,15
1993,3,6,3,105,125
1994,3,6,3,105,90
1995,3,6,3,105,45
1996,3,6,3,105,60
1997,3,6,3,105,15
1998,3,6,3,105,75
1999,3,6,3,105,5
2000,3,6,3,105,10
2001,3,6,3,105,45
2002,3,6,3,105,70
2005,3,6,3,105,32
2007,3,6,3,105,154
2008,3,6,3,105,40
1966,4,6,3,105,2
1985,4,6,3,105,30
1988,4,6,3,105,20
1989,4,6,3,105,15
1990,4,6,3,105,5
1992,4,6,3,105,5
1994,4,6,3,105,105
1997,4,6,3,105,45
2005,4,6,3,105,62
2006,4,6,3,105,13
2008,4,6,3,105,4
2009,2,6,4,105,28
2010,2,6,4,105,13
2011,2,6,4,105,27
2009,3,6,4,105,252
2010,3,6,4,105,72
2011,3,6,4,105,64
2012,3,6,4,105,100
2014,3,6,4,105,31
2016,3,6,4,105,136
2017,3,6,4,105,210
2009,4,6,4,105,41
2012,4,6,4,105,10
2016,4,6,4,105,17
2017,4,6,4,105,54
1990,1,7,5,105,649
1992,1,7,5,105,150
1993,1,7,5,105,401
1994,1,7,5,105,2659
1995,1,7,5,105,1001
1996,1,7,5,105,245
1997,1,7,5,105,1080
1998,1,7,5,105,794
1999,1,7,5,105,4831
2001,1,7,5,105,6640
2002,1,7,5,105,2563
2005,1,7,5,105,749
2006,1,7,5,105,324
2007,1,7,5,105,199
2008,1,7,5,105,6
1970,3,7,5,105,182
1971,3,7,5,105,929
1973,3,7,5,105,454
1974,3,7,5,105,485
1975,3,7,5,105,1862
1976,3,7,5,105,985
1977,3,7,5,105,706
1979,3,7,5,105,108
1980,3,7,5,105,804
1981,3,7,5,105,3828
1982,3,7,5,105,3635
1984,3,7,5,105,637
1985,3,7,5,105,29746
1986,3,7,5,105,5918
1987,3,7,5,105,9353
1988,3,7,5,105,9528
1989,3,7,5,105,8024
1990,3,7,5,105,3089
1991,3,7,5,105,3834
1992,3,7,5,105,9590
1993,3,7,5,105,1
1994,3,7,5,105,3205
1995,3,7,5,105,14297
1996,3,7,5,105,4556
1997,3,7,5,105,1474
1998,3,7,5,105,356
1999,3,7,5,105,2842
2000,3,7,5,105,7595
2001,3,7,5,105,2441
2002,3,7,5,105,1156
2003,3,7,5,105,813
2004,3,7,5,105,1234
2005,3,7,5,105,1058
2006,3,7,5,105,612
2007,3,7,5,105,61
2008,3,7,5,105,6
1975,4,7,5,105,345
1976,4,7,5,105,3912
1977,4,7,5,105,1103
1978,4,7,5,105,1503
1979,4,7,5,105,3272
1982,4,7,5,105,3750
1983,4,7,5,105,186
1985,4,7,5,105,10356
1986,4,7,5,105,977
1988,4,7,5,105,5250
1990,4,7,5,105,618
1991,4,7,5,105,11381
1992,4,7,5,105,6352
1993,4,7,5,105,3582
1994,4,7,5,105,10456
1995,4,7,5,105,4629
1996,4,7,5,105,1356
1997,4,7,5,105,92
1998,4,7,5,105,1193
1999,4,7,5,105,2087
2000,4,7,5,105,366
2001,4,7,5,105,2443
2002,4,7,5,105,412
2004,4,7,5,105,165
2006,4,7,5,105,24
2007,4,7,5,105,24
2008,4,7,5,105,2
1973,2,7,6,105,196
1974,2,7,6,105,165
1980,2,7,6,105,4886
1982,2,7,6,105,356
1983,2,7,6,105,221
1984,2,7,6,105,158
1985,2,7,6,105,566
1986,2,7,6,105,2515
1987,2,7,6,105,101
1988,2,7,6,105,138
1989,2,7,6,105,713
1990,2,7,6,105,2212
1991,2,7,6,105,2747
1992,2,7,6,105,1689
1993,2,7,6,105,14242
1994,2,7,6,105,4493
1995,2,7,6,105,17693
1996,2,7,6,105,17381
1997,2,7,6,105,7819
1998,2,7,6,105,3724
1999,2,7,6,105,13350
2000,2,7,6,105,1375
2001,2,7,6,105,7940
2002,2,7,6,105,2365
2003,2,7,6,105,2885
2004,2,7,6,105,1814
2005,2,7,6,105,1904
2006,2,7,6,105,3870
2007,2,7,6,105,2651
2008,2,7,6,105,484
2009,1,7,7,105,2
2009,2,7,7,105,2
2010,2,7,7,105,210
2014,2,7,7,105,14
2015,2,7,7,105,16
2016,2,7,7,105,6
2009,3,7,7,105,2
2016,3,7,7,105,8
1955,3,5,8,105,8
2008,1,7,9,105,8
2010,1,7,9,105,5
2008,2,7,9,105,6
2010,2,7,9,105,52
2011,2,7,9,105,434
2014,2,7,9,105,64
2015,2,7,9,105,21
2016,2,7,9,105,65
2017,2,7,9,105,1
2008,3,7,9,105,1
2002,4,7,9,105,3
2004,4,7,9,105,486
2005,4,7,9,105,2
2007,4,7,9,105,1
2008,4,7,9,105,1
1979,2,2,10,105,33
1981,2,2,10,105,92
1977,3,2,10,105,16
1978,3,2,10,105,274
1979,3,2,10,105,4
1957,2,4,12,105,0.3
1958,2,4,12,105,0.1
1959,2,4,12,105,0.3
1992,2,4,12,105,1
1995,2,4,12,105,1
1996,2,4,12,105,1
1997,2,4,12,105,6
2001,2,4,12,105,1
2002,2,4,12,105,9
2002,3,4,12,105,1
2004,3,4,12,105,3
2005,4,4,12,105,1
2006,4,4,12,105,1
2010,2,4,13,105,1
2013,2,4,13,105,1
2016,2,4,13,105,30
2017,2,4,13,105,2
2008,2,2,14,105,6
1981,3,3,14,105,1
1996,1,2,15,105,4
1998,1,2,15,105,13
1999,1,2,15,105,1
2009,1,2,15,105,2
2010,1,2,15,105,2
1979,2,2,15,105,6
1982,2,2,15,105,7
1983,2,2,15,105,7
1984,2,2,15,105,25
1985,2,2,15,105,42
1986,2,2,15,105,8
1987,2,2,15,105,1
1988,2,2,15,105,11
1989,2,2,15,105,13
1990,2,2,15,105,71
1993,2,2,15,105,4
1994,2,2,15,105,1
1995,2,2,15,105,7
1996,2,2,15,105,4
1998,2,2,15,105,8
2001,2,2,15,105,6
2002,2,2,15,105,30
2004,2,2,15,105,10
2007,2,2,15,105,7
2008,2,2,15,105,6
2009,2,2,15,105,4
2010,2,2,15,105,12
2011,2,2,15,105,11
2013,2,2,15,105,3
2014,2,2,15,105,12
2015,2,2,15,105,3
2016,2,2,15,105,5
2017,2,2,15,105,8
1979,3,2,15,105,15
1982,3,2,15,105,18
1983,3,2,15,105,33
1984,3,2,15,105,25
1985,3,2,15,105,16
1986,3,2,15,105,6
1987,3,2,15,105,8
1988,3,2,15,105,4
1989,3,2,15,105,1
1990,3,2,15,105,36
1991,3,2,15,105,6
1992,3,2,15,105,3
1993,3,2,15,105,74
1994,3,2,15,105,29
1995,3,2,15,105,29
1996,3,2,15,105,9
1997,3,2,15,105,117
1998,3,2,15,105,33
1999,3,2,15,105,21
2001,3,2,15,105,439
2002,3,2,15,105,101
2004,3,2,15,105,383
2005,3,2,15,105,9
2006,3,2,15,105,4
2007,3,2,15,105,26
2008,3,2,15,105,32
2009,3,2,15,105,40
2010,3,2,15,105,8
2011,3,2,15,105,9
2012,3,2,15,105,7
2013,3,2,15,105,5
2014,3,2,15,105,8
2015,3,2,15,105,4
2016,3,2,15,105,7
2017,3,2,15,105,11
1983,4,2,15,105,1
1987,4,2,15,105,2
1999,4,2,15,105,1
2002,4,2,15,105,1
2004,4,2,15,105,11
2007,4,2,15,105,1
2009,4,2,15,105,6
2011,4,2,15,105,1
2015,4,2,15,105,2
1955,3,2,17,105,34.8
1956,3,2,17,105,22.4
1958,3,2,17,105,4.4
1960,3,2,17,105,32.3
1961,3,2,17,105,11615.1
2001,1,4,17,105,5
2002,1,4,17,105,145
2005,1,4,17,105,146
2006,1,4,17,105,576
2007,1,4,17,105,429
2008,1,4,17,105,41
2010,1,4,17,105,3
2011,1,4,17,105,13
2012,1,4,17,105,2
2015,1,4,17,105,4
2016,1,4,17,105,374
2017,1,4,17,105,97
2002,2,4,17,105,95
2006,2,4,17,105,40
2007,2,4,17,105,265
2014,2,4,17,105,2
2015,2,4,17,105,1
2016,2,4,17,105,13
2017,2,4,17,105,29
1998,3,4,17,105,45
1999,3,4,17,105,65
2000,3,4,17,105,1203
2001,3,4,17,105,85
2002,3,4,17,105,130
2006,3,4,17,105,1
2007,3,4,17,105,211
2008,3,4,17,105,1
2009,3,4,17,105,103
2010,3,4,17,105,213
2011,3,4,17,105,16
2012,3,4,17,105,1
2013,3,4,17,105,1
2014,3,4,17,105,1
2015,3,4,17,105,2
2017,3,4,17,105,2
1977,4,4,17,105,18
1994,4,4,17,105,5
1995,4,4,17,105,5
1996,4,4,17,105,160
1997,4,4,17,105,80
1998,4,4,17,105,200
1999,4,4,17,105,25
2000,4,4,17,105,1778
2001,4,4,17,105,620
2002,4,4,17,105,140
2006,4,4,17,105,198
2009,4,4,17,105,32
2010,4,4,17,105,42
2011,4,4,17,105,95
2012,4,4,17,105,10
2013,4,4,17,105,6
2014,4,4,17,105,20
2015,4,4,17,105,5
2005,2,6,17,105,2
2006,2,6,17,105,10
2008,2,6,17,105,1
1982,3,6,17,105,65
1983,3,6,17,105,5
1985,3,6,17,105,35
1986,3,6,17,105,10
1989,3,6,17,105,5
1999,3,6,17,105,15
2000,3,6,17,105,5
2001,3,6,17,105,90
2005,3,6,17,105,3
2007,3,6,17,105,2
2008,3,6,17,105,4
2009,3,6,17,105,56
1982,4,6,17,105,5
1985,4,6,17,105,50
1989,4,6,17,105,5
1994,4,6,17,105,350
1997,4,6,17,105,10
1999,4,6,17,105,5
2001,4,6,17,105,10
2009,4,6,17,105,2
2011,4,6,17,105,2
2016,4,6,17,105,1
2017,4,6,17,105,12
1989,1,7,17,105,3
1993,1,7,17,105,2
1995,1,7,17,105,2
1996,1,7,17,105,3
1997,1,7,17,105,3
2001,1,7,17,105,4
2004,1,7,17,105,16
2005,1,7,17,105,4
2007,1,7,17,105,1
2008,1,7,17,105,3
2011,1,7,17,105,21
2012,1,7,17,105,1
2013,1,7,17,105,11
2017,1,7,17,105,5
1957,2,7,17,105,5
1958,2,7,17,105,1
1959,2,7,17,105,2
1960,2,7,17,105,1
1961,2,7,17,105,2
1964,2,7,17,105,2
1965,2,7,17,105,3
1967,2,7,17,105,5
1968,2,7,17,105,2
1973,2,7,17,105,1
1974,2,7,17,105,1
1984,2,7,17,105,438
1985,2,7,17,105,28
1989,2,7,17,105,3
1993,2,7,17,105,8
1994,2,7,17,105,36
1995,2,7,17,105,8
1996,2,7,17,105,87
1997,2,7,17,105,31
1998,2,7,17,105,149
1999,2,7,17,105,188
2000,2,7,17,105,15
2001,2,7,17,105,8
2002,2,7,17,105,1
2003,2,7,17,105,138
2004,2,7,17,105,48
2005,2,7,17,105,47
2006,2,7,17,105,11
2007,2,7,17,105,17
2008,2,7,17,105,66
2009,2,7,17,105,62
2010,2,7,17,105,3
2012,2,7,17,105,14
2014,2,7,17,105,52
2015,2,7,17,105,20
2016,2,7,17,105,64
2017,2,7,17,105,63
1982,3,7,17,105,78
1984,3,7,17,105,193
1985,3,7,17,105,37
1987,3,7,17,105,6
1988,3,7,17,105,8
1989,3,7,17,105,3
1992,3,7,17,105,2
1993,3,7,17,105,1
1995,3,7,17,105,1
1996,3,7,17,105,19
1997,3,7,17,105,20
2000,3,7,17,105,9
2002,3,7,17,105,2
2003,3,7,17,105,22
2004,3,7,17,105,1
2005,3,7,17,105,2
2006,3,7,17,105,32
2008,3,7,17,105,95
2009,3,7,17,105,1
2014,3,7,17,105,72
2015,3,7,17,105,137
2016,3,7,17,105,222
2017,3,7,17,105,33
1984,4,7,17,105,6
1994,4,7,17,105,1
1995,4,7,17,105,4
1997,4,7,17,105,4
2000,4,7,17,105,34
2003,4,7,17,105,5
2004,4,7,17,105,16
2006,4,7,17,105,42
2007,4,7,17,105,402
2008,4,7,17,105,4
2011,4,7,17,105,1
1988,1,2,1,110,38
1989,1,2,1,110,56
1994,1,2,1,110,43
1985,2,2,1,110,3
1995,2,2,1,110,1
2008,2,2,1,110,16
2008,3,2,1,110,6
1986,4,2,1,110,1
1987,4,2,1,110,1
1988,4,2,1,110,10
2008,4,2,1,110,1
1998,1,4,1,110,2
2005,1,4,1,110,1
1996,2,4,1,110,2
1998,2,4,1,110,3
1998,4,4,1,110,1
2000,2,5,1,110,3
2014,3,6,1,110,11
1990,1,7,1,110,1
2000,1,7,1,110,9
2005,1,7,1,110,2
2007,1,7,1,110,10
2008,1,7,1,110,17
2009,1,7,1,110,12
2010,1,7,1,110,4
2011,1,7,1,110,50
2012,1,7,1,110,14
2013,1,7,1,110,7
2014,1,7,1,110,3
2015,1,7,1,110,14
2016,1,7,1,110,11
2017,1,7,1,110,17
1984,2,7,1,110,1
1987,2,7,1,110,2
1988,2,7,1,110,1
1993,2,7,1,110,8
1994,2,7,1,110,1
1995,2,7,1,110,25
1996,2,7,1,110,42
1997,2,7,1,110,11
1998,2,7,1,110,242
2000,2,7,1,110,15
2001,2,7,1,110,12
2002,2,7,1,110,7
2003,2,7,1,110,11
2004,2,7,1,110,16
2005,2,7,1,110,6
2006,2,7,1,110,23
2007,2,7,1,110,216
2008,2,7,1,110,68
2009,2,7,1,110,103
2010,2,7,1,110,136
2011,2,7,1,110,254
2012,2,7,1,110,87
2013,2,7,1,110,84
2014,2,7,1,110,64
2015,2,7,1,110,38
2016,2,7,1,110,62
2017,2,7,1,110,56
1984,3,7,1,110,21
1987,3,7,1,110,3
1988,3,7,1,110,5
1991,3,7,1,110,10
1992,3,7,1,110,18
1993,3,7,1,110,20
1994,3,7,1,110,4
1996,3,7,1,110,1
2000,3,7,1,110,33
2003,3,7,1,110,5
2004,3,7,1,110,4
2005,3,7,1,110,3
2006,3,7,1,110,35
2007,3,7,1,110,47
2008,3,7,1,110,32
2009,3,7,1,110,63
2010,3,7,1,110,149
2011,3,7,1,110,131
2012,3,7,1,110,62
2013,3,7,1,110,17
2014,3,7,1,110,44
2015,3,7,1,110,13
2016,3,7,1,110,45
2017,3,7,1,110,42
1988,4,7,1,110,3
1991,4,7,1,110,1
1993,4,7,1,110,1
1994,4,7,1,110,5
2000,4,7,1,110,33
2003,4,7,1,110,1
2004,4,7,1,110,10
2005,4,7,1,110,2
2006,4,7,1,110,35
2007,4,7,1,110,6
2008,4,7,1,110,17
2009,4,7,1,110,33
2010,4,7,1,110,21
2012,4,7,1,110,5
2013,4,7,1,110,13
2014,4,7,1,110,33
2015,4,7,1,110,10
2016,4,7,1,110,55
2017,4,7,1,110,32
1976,1,2,2,110,53
1977,1,2,2,110,708
1978,1,2,2,110,101
1979,1,2,2,110,29
1980,1,2,2,110,27
1981,1,2,2,110,43
1982,1,2,2,110,9
1983,1,2,2,110,17
1984,1,2,2,110,57
1985,1,2,2,110,265
1986,1,2,2,110,199
1987,1,2,2,110,387
1988,1,2,2,110,362
1989,1,2,2,110,14
1990,1,2,2,110,8
1991,1,2,2,110,5
1992,1,2,2,110,31
1993,1,2,2,110,37
1994,1,2,2,110,36
1996,1,2,2,110,2
1997,1,2,2,110,2
1998,1,2,2,110,30
1999,1,2,2,110,2
2000,1,2,2,110,2
2004,1,2,2,110,1
2005,1,2,2,110,24
2006,1,2,2,110,12
1979,2,2,2,110,8
1980,2,2,2,110,3
1981,2,2,2,110,1
1998,2,2,2,110,1
1971,3,2,2,110,1
1980,3,2,2,110,2
1981,3,2,2,110,1
1973,4,2,2,110,42
1976,4,2,2,110,373
1977,4,2,2,110,9
1978,4,2,2,110,8
1979,4,2,2,110,26
1980,4,2,2,110,9
1981,4,2,2,110,6
1982,4,2,2,110,5
1983,4,2,2,110,30
1984,4,2,2,110,126
1986,4,2,2,110,603
1987,4,2,2,110,386
1988,4,2,2,110,669
1989,4,2,2,110,7
1990,4,2,2,110,2
1991,4,2,2,110,5
1992,4,2,2,110,12
1993,4,2,2,110,13
1996,4,2,2,110,34
1997,4,2,2,110,1
1998,4,2,2,110,5
2002,4,2,2,110,1
2007,4,2,2,110,10
1981,1,4,2,110,3
1986,1,4,2,110,2
1987,1,4,2,110,2
1989,1,4,2,110,5
2002,1,4,2,110,1
2003,1,4,2,110,1
1975,2,4,2,110,3
1977,2,4,2,110,1
1980,2,4,2,110,2
1983,2,4,2,110,4
1987,2,4,2,110,1
1989,2,4,2,110,1
1990,2,4,2,110,1
1992,2,4,2,110,3
1992,1,5,2,110,3
1993,1,5,2,110,3
2002,1,5,2,110,2
2005,1,5,2,110,1
2006,1,5,2,110,4
1976,2,5,2,110,2
1991,4,5,2,110,3
1992,4,5,2,110,3
1993,4,5,2,110,3
1995,4,5,2,110,1
1996,4,5,2,110,2
1999,4,5,2,110,3
2003,4,5,2,110,10
2004,4,5,2,110,4
2005,4,5,2,110,1
2008,4,5,2,110,3
2009,4,5,2,110,3
1989,1,6,2,110,7
1975,2,6,2,110,4
1976,2,6,2,110,4
1989,2,6,2,110,1
1974,3,6,2,110,3
1975,3,6,2,110,19
2003,4,6,2,110,6
2004,4,6,2,110,3
2005,4,6,2,110,4
2006,4,6,2,110,6
2007,4,6,2,110,5
1975,2,7,2,110,1
1976,2,7,2,110,1
1980,2,7,2,110,1
1984,2,7,2,110,1
1985,2,7,2,110,12
1986,2,7,2,110,6
1988,2,7,2,110,1
1989,2,7,2,110,7
1992,2,7,2,110,1
1982,3,7,2,110,2
1983,3,7,2,110,1
1984,3,7,2,110,1
1985,3,7,2,110,9
1993,3,7,2,110,2
1953,2,6,3,110,2
1966,2,6,3,110,19
1967,2,6,3,110,11
1972,2,6,3,110,7
1973,2,6,3,110,1
1976,2,6,3,110,5
1977,2,6,3,110,10
1981,2,6,3,110,5
1996,2,6,3,110,10
1998,2,6,3,110,55
1999,2,6,3,110,15
2000,2,6,3,110,5
2005,2,6,3,110,74
2006,2,6,3,110,30
2007,2,6,3,110,94
2008,2,6,3,110,45
1953,3,6,3,110,79
1956,3,6,3,110,1
1966,3,6,3,110,136
1967,3,6,3,110,146
1968,3,6,3,110,389
1969,3,6,3,110,3
1970,3,6,3,110,4
1971,3,6,3,110,7
1972,3,6,3,110,10
1973,3,6,3,110,16
1974,3,6,3,110,10
1975,3,6,3,110,9
1976,3,6,3,110,15
1977,3,6,3,110,90
1978,3,6,3,110,35
1980,3,6,3,110,15
1981,3,6,3,110,25
1982,3,6,3,110,55
1983,3,6,3,110,10
1984,3,6,3,110,65
1985,3,6,3,110,30
1986,3,6,3,110,5
1990,3,6,3,110,45
1991,3,6,3,110,40
1992,3,6,3,110,15
1993,3,6,3,110,80
1994,3,6,3,110,25
1995,3,6,3,110,25
1996,3,6,3,110,45
1997,3,6,3,110,35
1998,3,6,3,110,160
1999,3,6,3,110,35
2000,3,6,3,110,10
2001,3,6,3,110,15
2002,3,6,3,110,45
2005,3,6,3,110,110
2006,3,6,3,110,7
2007,3,6,3,110,215
2008,3,6,3,110,44
1966,4,6,3,110,2
1968,4,6,3,110,10
1972,4,6,3,110,4
1976,4,6,3,110,5
1985,4,6,3,110,30
1986,4,6,3,110,5
1988,4,6,3,110,15
1989,4,6,3,110,10
1990,4,6,3,110,10
1991,4,6,3,110,10
1992,4,6,3,110,5
1994,4,6,3,110,155
1995,4,6,3,110,5
1997,4,6,3,110,20
2005,4,6,3,110,39
2006,4,6,3,110,79
2008,4,6,3,110,2
2009,2,6,4,110,12
2010,2,6,4,110,13
2011,2,6,4,110,7
2013,2,6,4,110,1
2009,3,6,4,110,223
2010,3,6,4,110,134
2011,3,6,4,110,50
2012,3,6,4,110,43
2013,3,6,4,110,4
2014,3,6,4,110,12
2016,3,6,4,110,73
2017,3,6,4,110,65
2009,4,6,4,110,64
2012,4,6,4,110,91
2016,4,6,4,110,5
2017,4,6,4,110,104
1983,1,7,5,110,467
1990,1,7,5,110,2113
1992,1,7,5,110,312
1993,1,7,5,110,243
1994,1,7,5,110,1573
1995,1,7,5,110,847
1996,1,7,5,110,976
1997,1,7,5,110,351
1998,1,7,5,110,379
1999,1,7,5,110,761
2000,1,7,5,110,234
2001,1,7,5,110,4223
2002,1,7,5,110,625
2005,1,7,5,110,85
2006,1,7,5,110,559
2007,1,7,5,110,1916
2008,1,7,5,110,15
1971,3,7,5,110,714
1972,3,7,5,110,816
1974,3,7,5,110,136
1975,3,7,5,110,1233
1976,3,7,5,110,636
1977,3,7,5,110,1285
1979,3,7,5,110,197
1980,3,7,5,110,397
1981,3,7,5,110,641
1982,3,7,5,110,2149
1984,3,7,5,110,1033
1986,3,7,5,110,6770
1987,3,7,5,110,5734
1988,3,7,5,110,3141
1989,3,7,5,110,6704
1990,3,7,5,110,477
1991,3,7,5,110,801
1992,3,7,5,110,1244
1993,3,7,5,110,985
1994,3,7,5,110,1993
1995,3,7,5,110,1725
1996,3,7,5,110,4697
1997,3,7,5,110,3952
1999,3,7,5,110,209
2000,3,7,5,110,744
2001,3,7,5,110,624
2002,3,7,5,110,247
2003,3,7,5,110,129
2004,3,7,5,110,4
2005,3,7,5,110,513
2006,3,7,5,110,224
2007,3,7,5,110,42
2008,3,7,5,110,37
1973,4,7,5,110,614
1975,4,7,5,110,309
1976,4,7,5,110,116
1977,4,7,5,110,3226
1978,4,7,5,110,2035
1979,4,7,5,110,7126
1982,4,7,5,110,5823
1985,4,7,5,110,2892
1986,4,7,5,110,786
1987,4,7,5,110,106
1988,4,7,5,110,1725
1989,4,7,5,110,400
1990,4,7,5,110,195
1991,4,7,5,110,4463
1992,4,7,5,110,1923
1993,4,7,5,110,440
1994,4,7,5,110,2453
1995,4,7,5,110,3737
1996,4,7,5,110,1076
1997,4,7,5,110,860
1999,4,7,5,110,200
2000,4,7,5,110,218
2002,4,7,5,110,187
2004,4,7,5,110,1608
2005,4,7,5,110,2
2006,4,7,5,110,89
2007,4,7,5,110,111
2008,4,7,5,110,5
1970,2,7,6,110,99
1974,2,7,6,110,266
1976,2,7,6,110,92
1977,2,7,6,110,333
1979,2,7,6,110,395
1980,2,7,6,110,2092
1982,2,7,6,110,266
1983,2,7,6,110,170
1985,2,7,6,110,2593
1986,2,7,6,110,4276
1987,2,7,6,110,1422
1988,2,7,6,110,912
1989,2,7,6,110,2004
1990,2,7,6,110,3088
1991,2,7,6,110,2414
1992,2,7,6,110,3089
1993,2,7,6,110,10382
1994,2,7,6,110,3594
1995,2,7,6,110,10983
1996,2,7,6,110,18791
1997,2,7,6,110,2749
1998,2,7,6,110,3676
1999,2,7,6,110,3613
2000,2,7,6,110,4753
2001,2,7,6,110,5746
2002,2,7,6,110,1565
2003,2,7,6,110,260
2004,2,7,6,110,780
2005,2,7,6,110,1567
2006,2,7,6,110,2477
2007,2,7,6,110,2738
2008,2,7,6,110,1508
2009,1,7,7,110,5
2009,2,7,7,110,559
2010,2,7,7,110,128
2011,2,7,7,110,308
2014,2,7,7,110,11
2015,2,7,7,110,30
2016,2,7,7,110,9
2009,3,7,7,110,15
2010,3,7,7,110,1
2016,3,7,7,110,10
2008,1,7,9,110,16
2009,1,7,9,110,4
2010,1,7,9,110,41
2007,2,7,9,110,1
2008,2,7,9,110,16
2010,2,7,9,110,47
2011,2,7,9,110,103
2014,2,7,9,110,41
2015,2,7,9,110,14
2016,2,7,9,110,64
2017,2,7,9,110,2
2007,3,7,9,110,2
2008,3,7,9,110,1
2004,4,7,9,110,70
2005,4,7,9,110,25
2006,4,7,9,110,3
2007,4,7,9,110,1
2008,4,7,9,110,2
1979,2,2,10,110,21
1981,2,2,10,110,11
1977,3,2,10,110,36
1978,3,2,10,110,220
1979,3,2,10,110,1
1956,2,4,12,110,0.3
1957,2,4,12,110,0.5
1959,2,4,12,110,1.3
1995,2,4,12,110,1
1996,2,4,12,110,5
1997,2,4,12,110,5
2002,2,4,12,110,6
